,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
8443, Maj Alle 115 2860 Søborg ,2895000.0,2017-09-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/89010/ACA1B247-F4A6-4FB0-98A8-A60A61934232,https://www.boliga.dk//bbrinfo/aca1b247-f4a6-4fb0-98a8-a60a61934232,"(55.72644739, 12.45616185)","Maj Alle 115, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,94, 2,94,Vandskyllende toilet i enheden,4, 2,-
8444, Maj Alle 115 2860 Søborg ,2200000.0,2013-02-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/89010/ACA1B247-F4A6-4FB0-98A8-A60A61934232,https://www.boliga.dk//bbrinfo/aca1b247-f4a6-4fb0-98a8-a60a61934232,"(55.72644739, 12.45616185)","Maj Alle 115, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,94, 2,94,Vandskyllende toilet i enheden,4, 2,-
8445, Maj Alle 115 2860 Søborg ,2050000.0,2009-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/89010/ACA1B247-F4A6-4FB0-98A8-A60A61934232,https://www.boliga.dk//bbrinfo/aca1b247-f4a6-4fb0-98a8-a60a61934232,"(55.72644739, 12.45616185)","Maj Alle 115, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,94, 2,94,Vandskyllende toilet i enheden,4, 2,-
8446, Maj Alle 115 2860 Søborg ,2825000.0,2007-02-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/89010/ACA1B247-F4A6-4FB0-98A8-A60A61934232,https://www.boliga.dk//bbrinfo/aca1b247-f4a6-4fb0-98a8-a60a61934232,"(55.72644739, 12.45616185)","Maj Alle 115, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,94, 2,94,Vandskyllende toilet i enheden,4, 2,-
8449, Maglegårds Alle 95B 2860 Søborg ,3225000.0,2017-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/86534/F4F8BB9E-E8A5-4542-B7C4-00D687C25070,https://www.boliga.dk//bbrinfo/f4f8bb9e-e8a5-4542-b7c4-00d687c25070,"(55.72575321, 12.51153057)","Maglegårds Alle 95B, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,4, 1,-
8450," Kildebakken 45, st. tv 2860 Søborg ",1800000.0,2017-09-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/69303/C79575CD-6CDC-4A95-9AC6-F820D5EA606C,https://www.boliga.dk//bbrinfo/c79575cd-6cdc-4a95-9ac6-f820d5ea606c,"(55.74311798, 12.49994698)","Kildebakken 45, 1. th, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,3, 1,-
8453," Christianehøj 65, st. tv 2860 Søborg ",2550000.0,2017-09-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/29247/77AAAA5C-DB4E-4FD0-AA89-0A31FCF02880,https://www.boliga.dk//bbrinfo/77aaaa5c-db4e-4fd0-aa89-0a31fcf02880,"(55.74093436, 12.50743174)","Christianehøj 65, 1. th, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,4, 2,-
8456, Stengårds Alle 251 2860 Søborg ,3175000.0,2017-09-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/124894/D1ED3A84-E300-4E9D-86B1-C826C768975E,https://www.boliga.dk//bbrinfo/d1ed3a84-e300-4e9d-86b1-c826c768975e,"(55.74287142, 12.47470741)","Stengårds Alle 251, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,92, 1,92,Vandskyllende toilet i enheden,3, 1,-
8457, Kildebakkegårds Alle 34 2860 Søborg ,3905000.0,2017-09-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/67548/04392384-38BB-405E-B523-522619D30A4D,https://www.boliga.dk//bbrinfo/04392384-38bb-405e-b523-522619d30a4d,"(55.7411107, 12.51738448)","Kildebakkegårds Alle 34, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,5, 2,-
8459, Onsbjerg Alle 58 2860 Søborg ,3700000.0,2017-09-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/105288/5EA04A07-AE85-46E2-A64B-AF4BDF6F911A,https://www.boliga.dk//bbrinfo/5ea04a07-ae85-46e2-a64b-af4bdf6f911a,"(55.72168893, 12.46291214)","Onsbjerg Alle 58, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,124, 2,124,Vandskyllende toilet i enheden,5, 2,-
8460, Byværnsvej 10 2860 Søborg ,4695000.0,2017-09-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/27511/F76FD22F-D13C-4313-A379-22C1107D8C22,https://www.boliga.dk//bbrinfo/f76fd22f-d13c-4313-a379-22c1107d8c22,"(55.73548539, 12.45635308)","Byværnsvej 10, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,155, 2,155,Vandskyllende toilet i enheden,5, 2,-
8461, Byværnsvej 10 2860 Søborg ,1300000.0,2014-01-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/27511/F76FD22F-D13C-4313-A379-22C1107D8C22,https://www.boliga.dk//bbrinfo/f76fd22f-d13c-4313-a379-22c1107d8c22,"(55.73548539, 12.45635308)","Byværnsvej 10, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,155, 2,155,Vandskyllende toilet i enheden,5, 2,-
8462," Buddingevej 250, 2. 211 2860 Søborg ",1145000.0,2017-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/177335/EC69CF4C-F2D9-44EE-8F80-56C14C2AC1FA,https://www.boliga.dk//bbrinfo/ec69cf4c-f2d9-44ee-8f80-56c14c2ac1fa,"(55.74907925, 12.49454698)","Buddingevej 250, kl., 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,47, 1,47,Vandskyllende toilet i enheden,2, 1,-
8464," Pilegårdsvej 54, st. 3 2860 Søborg ",995000.0,2017-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/106993/8F3B9B42-FF8D-47B0-9830-FED38E7BF653,https://www.boliga.dk//bbrinfo/8f3b9b42-ff8d-47b0-9830-fed38e7bf653,"(55.71947458, 12.46321194)","Pilegårdsvej 54, 1. 1, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,1, 1,-
8465," Pilegårdsvej 54, st. 3 2860 Søborg ",765000.0,2016-11-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/106993/8F3B9B42-FF8D-47B0-9830-FED38E7BF653,https://www.boliga.dk//bbrinfo/8f3b9b42-ff8d-47b0-9830-fed38e7bf653,"(55.71947458, 12.46321194)","Pilegårdsvej 54, 1. 1, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,1, 1,-
8466," Pilegårdsvej 54, st. 3 2860 Søborg ",649000.0,2016-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/106993/8F3B9B42-FF8D-47B0-9830-FED38E7BF653,https://www.boliga.dk//bbrinfo/8f3b9b42-ff8d-47b0-9830-fed38e7bf653,"(55.71947458, 12.46321194)","Pilegårdsvej 54, 1. 1, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,42, 1,42,Vandskyllende toilet i enheden,1, 1,-
8469, Marienborg Alle 77A 2860 Søborg ,3600000.0,2017-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/90477/E960CF02-C88B-44B2-BE53-A1F8FDBA30E4,https://www.boliga.dk//bbrinfo/e960cf02-c88b-44b2-be53-a1f8fdba30e4,"(55.73460699, 12.50468618)","Marienborg Alle 77A, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,4, 1,-
8470, Marienborg Alle 77A 2860 Søborg ,2250000.0,2009-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/90477/E960CF02-C88B-44B2-BE53-A1F8FDBA30E4,https://www.boliga.dk//bbrinfo/e960cf02-c88b-44b2-be53-a1f8fdba30e4,"(55.73460699, 12.50468618)","Marienborg Alle 77A, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,90, 1,90,Vandskyllende toilet i enheden,4, 1,-
8472," Tinghøjvej 40, 9. 4 2860 Søborg ",1475000.0,2017-08-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/151638/92B250FB-7FC3-458A-B24B-0163B40FD0A8,https://www.boliga.dk//bbrinfo/92b250fb-7fc3-458a-b24b-0163b40fd0a8,"(55.74154917, 12.49556704)","Tinghøjvej 40, 1. 1, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,68, 1,68,Vandskyllende toilet i enheden,2, 1,-
8474," Gladsaxevej 100, st. th 2860 Søborg ",1500000.0,2017-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/162656/7E73E94B-BDF3-49D6-A6AF-1F43957B93A4,https://www.boliga.dk//bbrinfo/7e73e94b-bdf3-49d6-a6af-1f43957b93a4,"(55.72963922, 12.51230155)","Gladsaxevej 100, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,-
8475," Gladsaxevej 100, st. th 2860 Søborg ",1450000.0,2015-03-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/162656/7E73E94B-BDF3-49D6-A6AF-1F43957B93A4,https://www.boliga.dk//bbrinfo/7e73e94b-bdf3-49d6-a6af-1f43957b93a4,"(55.72963922, 12.51230155)","Gladsaxevej 100, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,2, 1,-
8477, Mosevej 37 2860 Søborg ,4885000.0,2017-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/94324/7B3CFE50-98FA-4B9C-B9D8-DC92C1D394BD,https://www.boliga.dk//bbrinfo/7b3cfe50-98fa-4b9c-b9d8-dc92c1d394bd,"(55.72680111, 12.51730922)","Mosevej 37, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
8478, Mosevej 37 2860 Søborg ,2000000.0,2009-03-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/94324/7B3CFE50-98FA-4B9C-B9D8-DC92C1D394BD,https://www.boliga.dk//bbrinfo/7b3cfe50-98fa-4b9c-b9d8-dc92c1d394bd,"(55.72680111, 12.51730922)","Mosevej 37, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
8479," Gyngemose Parkvej 5, 4. th 2860 Søborg ",3275000.0,2017-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/182965/891DD1C7-1F42-4686-91BD-23D6B6FEB60C,https://www.boliga.dk//bbrinfo/891dd1c7-1f42-4686-91bd-23d6b6feb60c,"(55.72537774, 12.47627046)","Gyngemose Parkvej 5, 5. th, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 1,Både 230 V el og gas fra værk
8480," Gyngemose Parkvej 5, 4. th 2860 Søborg ",1647500.0,2008-06-20, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/159/182965/891DD1C7-1F42-4686-91BD-23D6B6FEB60C,https://www.boliga.dk//bbrinfo/891dd1c7-1f42-4686-91bd-23d6b6feb60c,"(55.72537774, 12.47627046)","Gyngemose Parkvej 5, 5. th, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 1,Både 230 V el og gas fra værk
8481," Gyngemose Parkvej 26, 3. th 2860 Søborg ",2730000.0,2017-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/182819/D6D071B7-99F7-4A4D-A988-9DE606D1F046,https://www.boliga.dk//bbrinfo/d6d071b7-99f7-4a4d-a988-9de606d1f046,"(55.72443798, 12.4750696)","Gyngemose Parkvej 26, 1. mf, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,107, 1,107,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
8482," Søborg Hovedgade 211, 4. b 2860 Søborg ",1050000.0,2017-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/158403/A40ED6C7-C868-4065-9689-340B78F439EC,https://www.boliga.dk//bbrinfo/a40ed6c7-c868-4065-9689-340b78f439ec,"(55.74197958, 12.49602507)","Søborg Hovedgade 211, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,39, 1,39,Vandskyllende toilet i enheden,1, 1,-
8486," Tinghøjvej 49B, 2. tv 2860 Søborg ",3150000.0,2017-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/183650/430B9F77-8EE5-408B-BA67-92325AC22BCE,https://www.boliga.dk//bbrinfo/430b9f77-8ee5-408b-ba67-92325ac22bce,"(55.73990048, 12.49400149)","Tinghøjvej 49B, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
8487," Tinghøjvej 49B, 2. tv 2860 Søborg ",2795000.0,2015-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/183650/430B9F77-8EE5-408B-BA67-92325AC22BCE,https://www.boliga.dk//bbrinfo/430b9f77-8ee5-408b-ba67-92325ac22bce,"(55.73990048, 12.49400149)","Tinghøjvej 49B, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,87, 1,87,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
8488, Mosekrogen 7 2860 Søborg ,4845000.0,2017-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/92925/E0C73738-A9F9-4428-BA70-C4A36538B620,https://www.boliga.dk//bbrinfo/e0c73738-a9f9-4428-ba70-c4a36538b620,"(55.72549036, 12.51638572)","Mosekrogen 7, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,103, 2,103,Vandskyllende toilet i enheden,4, 2,-
8489, Mosekrogen 7 2860 Søborg ,3950000.0,2015-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/92925/E0C73738-A9F9-4428-BA70-C4A36538B620,https://www.boliga.dk//bbrinfo/e0c73738-a9f9-4428-ba70-c4a36538b620,"(55.72549036, 12.51638572)","Mosekrogen 7, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,103, 2,103,Vandskyllende toilet i enheden,4, 2,-
8490, Mosekrogen 7 2860 Søborg ,3200000.0,2010-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/92925/E0C73738-A9F9-4428-BA70-C4A36538B620,https://www.boliga.dk//bbrinfo/e0c73738-a9f9-4428-ba70-c4a36538b620,"(55.72549036, 12.51638572)","Mosekrogen 7, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,103, 2,103,Vandskyllende toilet i enheden,4, 2,-
8492, Rugmarken 53 2860 Søborg ,2800000.0,2017-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/110591/FC0C0525-125C-480C-BABF-01E8750563E4,https://www.boliga.dk//bbrinfo/fc0c0525-125c-480c-babf-01e8750563e4,"(55.74870358, 12.47381507)","Rugmarken 53, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,145, 2,145,Vandskyllende toilet i enheden,6, 2,-
8493," Buddinge Hovedgade 149, st. tv 2860 Søborg ",1750000.0,2017-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/165663/E6409F2B-A10C-4ECC-BD54-376F5DBC5943,https://www.boliga.dk//bbrinfo/e6409f2b-a10c-4ecc-bd54-376f5dbc5943,"(55.74642933, 12.48188367)","Buddinge Hovedgade 149, 1. th, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
8494," Buddinge Hovedgade 149, st. tv 2860 Søborg ",1320000.0,2014-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/165663/E6409F2B-A10C-4ECC-BD54-376F5DBC5943,https://www.boliga.dk//bbrinfo/e6409f2b-a10c-4ecc-bd54-376f5dbc5943,"(55.74642933, 12.48188367)","Buddinge Hovedgade 149, 1. th, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
8500, Septembervej 27 2860 Søborg ,2750000.0,2017-08-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/114805/9102C5C1-1C31-4AD2-A3AF-4DE6051E49EB,https://www.boliga.dk//bbrinfo/9102c5c1-1c31-4ad2-a3af-4de6051e49eb,"(55.72832661, 12.47314094)","Septembervej 27, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
8501, Septembervej 27 2860 Søborg ,1000000.0,2010-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/114805/9102C5C1-1C31-4AD2-A3AF-4DE6051E49EB,https://www.boliga.dk//bbrinfo/9102c5c1-1c31-4ad2-a3af-4de6051e49eb,"(55.72832661, 12.47314094)","Septembervej 27, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
8502, Septembervej 27 2860 Søborg ,1000000.0,2010-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/114805/9102C5C1-1C31-4AD2-A3AF-4DE6051E49EB,https://www.boliga.dk//bbrinfo/9102c5c1-1c31-4ad2-a3af-4de6051e49eb,"(55.72832661, 12.47314094)","Septembervej 27, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
8503, Septembervej 27 2860 Søborg ,1000000.0,2010-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/114805/9102C5C1-1C31-4AD2-A3AF-4DE6051E49EB,https://www.boliga.dk//bbrinfo/9102c5c1-1c31-4ad2-a3af-4de6051e49eb,"(55.72832661, 12.47314094)","Septembervej 27, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
8504, Septembervej 27 2860 Søborg ,1000000.0,2010-05-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/114805/9102C5C1-1C31-4AD2-A3AF-4DE6051E49EB,https://www.boliga.dk//bbrinfo/9102c5c1-1c31-4ad2-a3af-4de6051e49eb,"(55.72832661, 12.47314094)","Septembervej 27, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
8506, Lykkens Minde 22 2860 Søborg ,3495000.0,2017-08-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/183678/FE9D7708-ECE6-45CD-B8B0-636C0FC84E53,https://www.boliga.dk//bbrinfo/fe9d7708-ece6-45cd-b8b0-636c0fc84e53,"(55.74210918, 12.48561875)","Lykkens Minde 22, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,5, 2,-
8507, Augustvej 34 2860 Søborg ,5040000.0,2017-08-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/8436/D453B83C-E695-4AC6-99D1-48882A4A2847,https://www.boliga.dk//bbrinfo/d453b83c-e695-4ac6-99d1-48882a4a2847,"(55.72916804, 12.46761767)","Augustvej 34, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,179, 2,179,Vandskyllende toilet i enheden,7, 2,400 V el fra værk
8510, Lykkens Minde 46 2860 Søborg ,4100000.0,2017-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/183666/277C43CB-E158-48F2-A412-8BB3F9FCC61E,https://www.boliga.dk//bbrinfo/277c43cb-e158-48f2-a412-8bb3f9fcc61e,"(55.7424765, 12.48612902)","Lykkens Minde 46, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,4, 2,-
8511, Lykkens Minde 46 2860 Søborg ,2000000.0,2017-01-20, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/159/183666/277C43CB-E158-48F2-A412-8BB3F9FCC61E,https://www.boliga.dk//bbrinfo/277c43cb-e158-48f2-a412-8bb3f9fcc61e,"(55.7424765, 12.48612902)","Lykkens Minde 46, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,4, 2,-
8512, Lykkens Minde 46 2860 Søborg ,3945000.0,2015-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/183666/277C43CB-E158-48F2-A412-8BB3F9FCC61E,https://www.boliga.dk//bbrinfo/277c43cb-e158-48f2-a412-8bb3f9fcc61e,"(55.7424765, 12.48612902)","Lykkens Minde 46, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,4, 2,-
8513, Aprilvej 105 2860 Søborg ,4400000.0,2017-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/7871/CE1283AF-7B6A-45A1-A809-507BFEC3B52B,https://www.boliga.dk//bbrinfo/ce1283af-7b6a-45a1-a809-507bfec3b52b,"(55.72519045, 12.4606964)","Aprilvej 105, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,192, 1,192,Vandskyllende toilet i enheden,8, 2,400 V el fra værk
8514, Aprilvej 105 2860 Søborg ,3280000.0,2010-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/7871/CE1283AF-7B6A-45A1-A809-507BFEC3B52B,https://www.boliga.dk//bbrinfo/ce1283af-7b6a-45a1-a809-507bfec3b52b,"(55.72519045, 12.4606964)","Aprilvej 105, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,192, 1,192,Vandskyllende toilet i enheden,8, 2,400 V el fra værk
8518, Kålmarken 11 2860 Søborg ,3605000.0,2017-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/78477/844F314C-D4E7-4AFE-B5AA-4CC1206AE252,https://www.boliga.dk//bbrinfo/844f314c-d4e7-4afe-b5aa-4cc1206ae252,"(55.74497155, 12.48887218)","Kålmarken 11, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,3, 2,-
8519, Kålmarken 11 2860 Søborg ,2900000.0,2008-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/159/78477/844F314C-D4E7-4AFE-B5AA-4CC1206AE252,https://www.boliga.dk//bbrinfo/844f314c-d4e7-4afe-b5aa-4cc1206ae252,"(55.74497155, 12.48887218)","Kålmarken 11, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,125, 2,125,Vandskyllende toilet i enheden,3, 2,-
8522, Tværmarksvej 3 2860 Søborg ,2300000.0,2017-06-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/159/137899/DAB31586-41D1-482F-B6FD-5DF00367B044,https://www.boliga.dk//bbrinfo/dab31586-41d1-482f-b6fd-5df00367b044,"(55.72112426, 12.50997904)","Tværmarksvej 3, 2860 Søborg",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,169, 2,169,Vandskyllende toilet i enheden,5, 2,-
