,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
1355," Smakkegårdsvej 131A, st 2820 Gentofte ",3525000.0,2021-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/175025/A9C8EC0D-FC88-4AD2-B0C6-5931A96BC585,https://www.boliga.dk//bbrinfo/a9c8ec0d-fc88-4ad2-b0c6-5931a96bc585,"(55.75994425, 12.52730937)","Smakkegårdsvej 131A, st., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,133, 1,133,Vandskyllende toilet i enheden,4, 1,-
1356," Smakkegårdsvej 131A, st 2820 Gentofte ",2075000.0,2013-12-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/175025/A9C8EC0D-FC88-4AD2-B0C6-5931A96BC585,https://www.boliga.dk//bbrinfo/a9c8ec0d-fc88-4ad2-b0c6-5931a96bc585,"(55.75994425, 12.52730937)","Smakkegårdsvej 131A, st., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,133, 1,133,Vandskyllende toilet i enheden,4, 1,-
1357," Smakkegårdsvej 131A, st 2820 Gentofte ",0.0,2011-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/175025/A9C8EC0D-FC88-4AD2-B0C6-5931A96BC585,https://www.boliga.dk//bbrinfo/a9c8ec0d-fc88-4ad2-b0c6-5931a96bc585,"(55.75994425, 12.52730937)","Smakkegårdsvej 131A, st., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,133, 1,133,Vandskyllende toilet i enheden,4, 1,-
1362, Sløjfen 32 2820 Gentofte ,3895000.0,2021-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/173626/65F76ABC-6EAB-4535-8694-97F3DCA938A8,https://www.boliga.dk//bbrinfo/65f76abc-6eab-4535-8694-97f3dca938a8,"(55.75971955, 12.52086974)","Sløjfen 32, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,118, 2,118,Vandskyllende toilet i enheden,5, 2,-
1367, Markvangen 6 2820 Gentofte ,8100000.0,2021-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/127268/58372EAD-E70B-4D2B-B601-E7F724CEDB54,https://www.boliga.dk//bbrinfo/58372ead-e70b-4d2b-b601-e7f724cedb54,"(55.74927385, 12.52536367)","Markvangen 6, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,188, 2,188,Vandskyllende toilet i enheden,6, 3,-
1370," Tværbommen 13, 1. th 2820 Gentofte ",2050000.0,2021-04-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/212796/7E2046E9-C351-4F99-A5ED-FAFE59880099,https://www.boliga.dk//bbrinfo/7e2046e9-c351-4f99-a5ed-fafe59880099,"(55.75039337, 12.5202766)","Tværbommen 13, 3., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,3, 1,-
1371," Tværbommen 13, 1. th 2820 Gentofte ",1795000.0,2015-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/212796/7E2046E9-C351-4F99-A5ED-FAFE59880099,https://www.boliga.dk//bbrinfo/7e2046e9-c351-4f99-a5ed-fafe59880099,"(55.75039337, 12.5202766)","Tværbommen 13, 3., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,3, 1,-
1372," Tværbommen 13, 1. th 2820 Gentofte ",1298000.0,2012-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/212796/7E2046E9-C351-4F99-A5ED-FAFE59880099,https://www.boliga.dk//bbrinfo/7e2046e9-c351-4f99-a5ed-fafe59880099,"(55.75039337, 12.5202766)","Tværbommen 13, 3., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,3, 1,-
1373," Tværbommen 13, 1. th 2820 Gentofte ",1400000.0,2008-06-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/212796/7E2046E9-C351-4F99-A5ED-FAFE59880099,https://www.boliga.dk//bbrinfo/7e2046e9-c351-4f99-a5ed-fafe59880099,"(55.75039337, 12.5202766)","Tværbommen 13, 3., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,66, 1,66,Vandskyllende toilet i enheden,3, 1,-
1376," Fuglegårdsvænget 96, 1. mf 2820 Gentofte ",1800000.0,2021-04-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/69195/FC72C76E-62F5-4FA8-9E3D-159C7C74FA3C,https://www.boliga.dk//bbrinfo/fc72c76e-62f5-4fa8-9e3d-159c7c74fa3c,"(55.74133994, 12.52412792)","Fuglegårdsvænget 96, kl., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
1377," Fuglegårdsvænget 96, 1. mf 2820 Gentofte ",1445000.0,2017-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/69195/FC72C76E-62F5-4FA8-9E3D-159C7C74FA3C,https://www.boliga.dk//bbrinfo/fc72c76e-62f5-4fa8-9e3d-159c7c74fa3c,"(55.74133994, 12.52412792)","Fuglegårdsvænget 96, kl., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,58, 1,58,Vandskyllende toilet i enheden,2, 1,-
1382, Ved Bommen 13 2820 Gentofte ,6495000.0,2021-04-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/223038/B33F3357-D190-4B6C-89E6-5F31553D2491,https://www.boliga.dk//bbrinfo/b33f3357-d190-4b6c-89e6-5f31553d2491,"(55.74968629, 12.52338167)","Ved Bommen 13, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,147, 2,147,Vandskyllende toilet i enheden,5, 3,-
1384, Vangedevej 96 2820 Gentofte ,5620000.0,2021-04-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/218824/7914FDFD-F471-4FFB-9437-80A6690BED8D,https://www.boliga.dk//bbrinfo/7914fdfd-f471-4ffb-9437-80a6690bed8d,"(55.74420919, 12.52280782)","Vangedevej 96, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,159, 1,159,Vandskyllende toilet i enheden,4, 1,-
1386, Vangedevej 96 2820 Gentofte ,5620000.0,2021-04-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/218824/581104D7-7987-4CFC-9216-795FD0F1750C,https://www.boliga.dk//bbrinfo/581104d7-7987-4cfc-9216-795fd0f1750c,"(55.74420919, 12.52280782)","Vangedevej 96, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,77, 1,77,Vandskyllende toilet i enheden,4, 1,-
1388," Søndersøvej 33A, st. th 2820 Gentofte ",2250000.0,2021-04-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/203126/851C9CE6-10EE-4953-A5C7-D35DBD8ACB55,https://www.boliga.dk//bbrinfo/851c9ce6-10ee-4953-a5c7-d35dbd8acb55,"(55.75870628, 12.53566763)","Søndersøvej 33A, 1. mf, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
1389," Søndersøvej 33A, st. th 2820 Gentofte ",1850000.0,2018-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/203126/851C9CE6-10EE-4953-A5C7-D35DBD8ACB55,https://www.boliga.dk//bbrinfo/851c9ce6-10ee-4953-a5c7-d35dbd8acb55,"(55.75870628, 12.53566763)","Søndersøvej 33A, 1. mf, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
1390," Søndersøvej 33A, st. th 2820 Gentofte ",1299000.0,2015-10-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/203126/851C9CE6-10EE-4953-A5C7-D35DBD8ACB55,https://www.boliga.dk//bbrinfo/851c9ce6-10ee-4953-a5c7-d35dbd8acb55,"(55.75870628, 12.53566763)","Søndersøvej 33A, 1. mf, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
1394," Brogårdsvej 102, 2. tv 2820 Gentofte ",1975000.0,2021-04-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/19740/3D68BF6D-67D2-444A-BFAB-0EE379505A93,https://www.boliga.dk//bbrinfo/3d68bf6d-67d2-444a-bfab-0ee379505a93,"(55.752313, 12.52002145)","Brogårdsvej 102, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,67, 1,67,Vandskyllende toilet i enheden,2, 1,-
1400, Markvangen 8 2820 Gentofte ,7200000.0,2021-04-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/127284/1813DAF7-0DA6-4294-B910-86615AF5CE60,https://www.boliga.dk//bbrinfo/1813daf7-0da6-4294-b910-86615af5ce60,"(55.74930741, 12.52508421)","Markvangen 8, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,175, 1,175,Vandskyllende toilet i enheden,7, 2,-
1401, Markvangen 8 2820 Gentofte ,5495000.0,2016-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/127284/1813DAF7-0DA6-4294-B910-86615AF5CE60,https://www.boliga.dk//bbrinfo/1813daf7-0da6-4294-b910-86615af5ce60,"(55.74930741, 12.52508421)","Markvangen 8, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,175, 1,175,Vandskyllende toilet i enheden,7, 2,-
1404, Ibstrupvej 71 2820 Gentofte ,10500000.0,2021-04-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/94866/0461CED2-2569-4A9C-B7C3-69FC4FDF8CBD,https://www.boliga.dk//bbrinfo/0461ced2-2569-4a9c-b7c3-69fc4fdf8cbd,"(55.76623056, 12.53476069)","Ibstrupvej 71, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,122, 1,122,Vandskyllende toilet i enheden,5, 2,-
1405, Ibstrupvej 71 2820 Gentofte ,2891000.0,2015-07-01, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/157/94866/0461CED2-2569-4A9C-B7C3-69FC4FDF8CBD,https://www.boliga.dk//bbrinfo/0461ced2-2569-4a9c-b7c3-69fc4fdf8cbd,"(55.76623056, 12.53476069)","Ibstrupvej 71, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,122, 1,122,Vandskyllende toilet i enheden,5, 2,-
1406, Ibstrupvej 71 2820 Gentofte ,4325000.0,2010-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/94866/0461CED2-2569-4A9C-B7C3-69FC4FDF8CBD,https://www.boliga.dk//bbrinfo/0461ced2-2569-4a9c-b7c3-69fc4fdf8cbd,"(55.76623056, 12.53476069)","Ibstrupvej 71, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,122, 1,122,Vandskyllende toilet i enheden,5, 2,-
1407, Skovrankevej 8 2820 Gentofte ,12225000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/169173/E834706F-D7C2-4D9B-AFAB-B73B085E747D,https://www.boliga.dk//bbrinfo/e834706f-d7c2-4d9b-afab-b73b085e747d,"(55.74402135, 12.54066268)","Skovrankevej 8, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,212, 3,212,Vandskyllende toilet i enheden,6, 3,400 V el fra værk
1408, Skovrankevej 8 2820 Gentofte ,6525000.0,2015-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/169173/E834706F-D7C2-4D9B-AFAB-B73B085E747D,https://www.boliga.dk//bbrinfo/e834706f-d7c2-4d9b-afab-b73b085e747d,"(55.74402135, 12.54066268)","Skovrankevej 8, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,212, 3,212,Vandskyllende toilet i enheden,6, 3,400 V el fra værk
1411, Nørrebakken 6 2820 Gentofte ,5000000.0,2021-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/136917/8DA19193-3BE1-4D1A-A59C-308E6ABB689B,https://www.boliga.dk//bbrinfo/8da19193-3be1-4d1a-a59c-308e6abb689b,"(55.74770365, 12.526187)","Nørrebakken 6, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Dobbelthus,Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,4, 1,-
1412, Vemmetofte Alle 26 2820 Gentofte ,12950000.0,2021-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/224174/707EBBB7-8127-4427-80DE-6B53AA35F958,https://www.boliga.dk//bbrinfo/707ebbb7-8127-4427-80de-6b53aa35f958,"(55.74262686, 12.55222495)","Vemmetofte Alle 26, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,146, 1,146,Vandskyllende toilet i enheden,5, 2,-
1414, Sønderbakken 38 2820 Gentofte ,9400000.0,2021-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/200054/352960D5-D360-4190-B3D9-230EE09F17B7,https://www.boliga.dk//bbrinfo/352960d5-d360-4190-b3d9-230ee09f17b7,"(55.74473433, 12.52381829)","Sønderbakken 38, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 2,174,Vandskyllende toilet i enheden,8, 2,-
1415, Sønderbakken 38 2820 Gentofte ,3035000.0,2009-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/200054/352960D5-D360-4190-B3D9-230EE09F17B7,https://www.boliga.dk//bbrinfo/352960d5-d360-4190-b3d9-230ee09f17b7,"(55.74473433, 12.52381829)","Sønderbakken 38, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,174, 2,174,Vandskyllende toilet i enheden,8, 2,-
1416, Garderhøjvej 35 2820 Gentofte ,10500000.0,2021-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/70401/87CDFB8C-D5A7-43E7-B142-CD16A57613D8,https://www.boliga.dk//bbrinfo/87cdfb8c-d5a7-43e7-b142-cd16a57613d8,"(55.76839815, 12.52777101)","Garderhøjvej 35, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,191, 2,191,Vandskyllende toilet i enheden,7, 2,-
1417, Høeghsmindevej 39 2820 Gentofte ,8900000.0,2021-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/91786/9F6806FD-941E-4AA6-81B8-75A44C928FAE,https://www.boliga.dk//bbrinfo/9f6806fd-941e-4aa6-81b8-75a44c928fae,"(55.74798866, 12.5532163)","Høeghsmindevej 39, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,158, 1,158,Vandskyllende toilet i enheden,6, 2,-
1418, Høeghsmindevej 39 2820 Gentofte ,3234500.0,2008-12-09, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/157/91786/9F6806FD-941E-4AA6-81B8-75A44C928FAE,https://www.boliga.dk//bbrinfo/9f6806fd-941e-4aa6-81b8-75a44c928fae,"(55.74798866, 12.5532163)","Høeghsmindevej 39, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,158, 1,158,Vandskyllende toilet i enheden,6, 2,-
1421," Snogegårdsvej 8B, st. tv 2820 Gentofte ",1695000.0,2021-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/177826/0669FC25-0604-4F05-B2B6-BDE19202F910,https://www.boliga.dk//bbrinfo/0669fc25-0604-4f05-b2b6-bde19202f910,"(55.74997488, 12.51757684)","Snogegårdsvej 8B, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,51, 1,51,Vandskyllende toilet i enheden,2, 1,-
1425, Søndersøvej 50 2820 Gentofte ,7445000.0,2021-03-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/203487/7A4FAEFC-7D8B-40D1-AE6A-416B67FEB8AA,https://www.boliga.dk//bbrinfo/7a4faefc-7d8b-40d1-ae6a-416b67feb8aa,"(55.75882296, 12.53499428)","Søndersøvej 50, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,134, 1,134,Vandskyllende toilet i enheden,6, 1,-
1428," Fuglegårdsvænget 89, st. th 2820 Gentofte ",1800000.0,2021-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/68881/634A987D-BF99-4893-AC3D-2C9B1A1A4CFE,https://www.boliga.dk//bbrinfo/634a987d-bf99-4893-ac3d-2c9b1a1a4cfe,"(55.74098257, 12.52447389)","Fuglegårdsvænget 89, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,51, 1,51,Vandskyllende toilet i enheden,2, 1,-
1434, Bregnevej 3B 2820 Gentofte ,7995000.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/285165/C51DC1E7-C2D3-4E5C-9356-B59CF0100344,https://www.boliga.dk//bbrinfo/c51dc1e7-c2d3-4e5c-9356-b59cf0100344,"(55.74532692, 12.54180363)","Bregnevej 3B, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,124, 2,124,Vandskyllende toilet i enheden,4, 2,Både 400 V el og gas fra værk
1435," Gentoftegade 42, 4. tv 2820 Gentofte ",7495000.0,2021-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/71734/7548AF6A-2824-41CB-BB4C-03BDBD45274B,https://www.boliga.dk//bbrinfo/7548af6a-2824-41cb-bb4c-03bdbd45274b,"(55.74827673, 12.54048149)","Gentoftegade 42, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,4, 1,-
1438," Jægersborg Alle 241, 3. th 2820 Gentofte ",3595000.0,2021-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/102397/5F5E6A03-5AFA-4097-9D38-39B19270689A,https://www.boliga.dk//bbrinfo/5f5e6a03-5afa-4097-9d38-39b19270689a,"(55.76240708, 12.52616224)","Jægersborg Alle 241, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
1439," Jægersborg Alle 241, 3. th 2820 Gentofte ",3200000.0,2020-06-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/102397/5F5E6A03-5AFA-4097-9D38-39B19270689A,https://www.boliga.dk//bbrinfo/5f5e6a03-5afa-4097-9d38-39b19270689a,"(55.76240708, 12.52616224)","Jægersborg Alle 241, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
1440," Jægersborg Alle 241, 3. th 2820 Gentofte ",3100000.0,2017-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/102397/5F5E6A03-5AFA-4097-9D38-39B19270689A,https://www.boliga.dk//bbrinfo/5f5e6a03-5afa-4097-9d38-39b19270689a,"(55.76240708, 12.52616224)","Jægersborg Alle 241, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,4, 1,-
1442, Kærvangen 48 2820 Gentofte ,9600000.0,2021-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/113429/307C42E8-2A22-45B2-ABD3-123F1A28E74F,https://www.boliga.dk//bbrinfo/307c42e8-2a22-45b2-abd3-123f1a28e74f,"(55.74352787, 12.52865248)","Kærvangen 48, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,138, 2,138,Vandskyllende toilet i enheden,6, 2,-
1443, Kærvangen 48 2820 Gentofte ,5155555.0,2019-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/113429/307C42E8-2A22-45B2-ABD3-123F1A28E74F,https://www.boliga.dk//bbrinfo/307c42e8-2a22-45b2-abd3-123f1a28e74f,"(55.74352787, 12.52865248)","Kærvangen 48, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,138, 2,138,Vandskyllende toilet i enheden,6, 2,-
1444," Høeghsmindevej 3, st 2820 Gentofte ",6720000.0,2021-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/91409/904BFAA6-4E3A-4BBB-BCAA-561F05E72B15,https://www.boliga.dk//bbrinfo/904bfaa6-4e3a-4bbb-bcaa-561f05e72b15,"(55.74487708, 12.55612285)","Høeghsmindevej 3, 1., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,180, 1,180,Vandskyllende toilet i enheden,6, 2,-
1445," Høeghsmindevej 3, st 2820 Gentofte ",3550000.0,2013-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/91409/904BFAA6-4E3A-4BBB-BCAA-561F05E72B15,https://www.boliga.dk//bbrinfo/904bfaa6-4e3a-4bbb-bcaa-561f05e72b15,"(55.74487708, 12.55612285)","Høeghsmindevej 3, 1., 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,180, 1,180,Vandskyllende toilet i enheden,6, 2,-
1449, Tjørnegårdsvej 6 2820 Gentofte ,8950000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/205994/7AFF2EE3-19AF-4C30-B472-B7BE21B81F36,https://www.boliga.dk//bbrinfo/7aff2ee3-19af-4c30-b472-b7be21b81f36,"(55.75471682, 12.53367791)","Tjørnegårdsvej 6, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,153, 2,153,Vandskyllende toilet i enheden,5, 2,-
1450, Tjørnegårdsvej 6 2820 Gentofte ,5900000.0,2016-07-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/205994/7AFF2EE3-19AF-4C30-B472-B7BE21B81F36,https://www.boliga.dk//bbrinfo/7aff2ee3-19af-4c30-b472-b7be21b81f36,"(55.75471682, 12.53367791)","Tjørnegårdsvej 6, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,153, 2,153,Vandskyllende toilet i enheden,5, 2,-
1451," Jægersborg Alle 243, 2. tv 2820 Gentofte ",3300000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/102451/EA93F8C6-1F10-4D28-9EFB-7B764B64286E,https://www.boliga.dk//bbrinfo/ea93f8c6-1f10-4d28-9efb-7b764b64286e,"(55.76220179, 12.52614385)","Jægersborg Alle 243, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,110, 1,110,Vandskyllende toilet i enheden,3, 1,-
1453," Ermelundsvej 45, 1. tv 2820 Gentofte ",2995000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/253433/2E2399C4-EC90-4A1E-AD90-7F18D9AE9215,https://www.boliga.dk//bbrinfo/2e2399c4-ec90-4a1e-ad90-7f18d9ae9215,"(55.75834837, 12.53613112)","Ermelundsvej 45, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,77, 1,77,Vandskyllende toilet i enheden,3, 1,-
1454," Ermelundsvej 45, 1. tv 2820 Gentofte ",2245000.0,2016-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/253433/2E2399C4-EC90-4A1E-AD90-7F18D9AE9215,https://www.boliga.dk//bbrinfo/2e2399c4-ec90-4a1e-ad90-7f18d9ae9215,"(55.75834837, 12.53613112)","Ermelundsvej 45, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,77, 1,77,Vandskyllende toilet i enheden,3, 1,-
1458," Jægersborgvej 106, 2. tv 2820 Gentofte ",2595000.0,2021-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/157/103008/B583E37F-6795-4C65-BEC8-70B65B41D73B,https://www.boliga.dk//bbrinfo/b583e37f-6795-4c65-bec8-70b65b41d73b,"(55.76381186, 12.52184464)","Jægersborgvej 106, 1. th, 2820 Gentofte",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,94, 1,94,Vandskyllende toilet i enheden,4, 1,-
