,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
7420," Hvalsøvej 42A, 2. tv 2700 Brønshøj ",1080000.0,2015-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/246558/6D38493D-36B7-4DAA-8489-4922AA9F9913,https://www.boliga.dk//bbrinfo/6d38493d-36b7-4daa-8489-4922aa9f9913,"(55.70369142, 12.4886423)","Hvalsøvej 42A, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,45, 1,45,Vandskyllende toilet i enheden,2, 1,-
7423," Åfløjen 58, 1. tv 2700 Brønshøj ",2075000.0,2018-09-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/678083/894CE484-74CF-43FD-B868-285FA5A9F3A0,https://www.boliga.dk//bbrinfo/894ce484-74cf-43fd-b868-285fa5a9f3a0,"(55.71589539, 12.45897064)","Åfløjen 58, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
7425," Krabbesholmvej 21, 3 2700 Brønshøj ",5025000.0,2018-09-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/320189/29C42AA0-1CF6-4E13-84D6-73E351A79D9A,https://www.boliga.dk//bbrinfo/29c42aa0-1cf6-4e13-84d6-73e351a79d9a,"(55.70275492, 12.49900127)","Krabbesholmvej 21, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,196, 1,196,Vandskyllende toilet i enheden,5, 2,230 V el fra værk
7426," Krabbesholmvej 21, 3 2700 Brønshøj ",4150000.0,2015-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/320189/29C42AA0-1CF6-4E13-84D6-73E351A79D9A,https://www.boliga.dk//bbrinfo/29c42aa0-1cf6-4e13-84d6-73e351a79d9a,"(55.70275492, 12.49900127)","Krabbesholmvej 21, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,196, 1,196,Vandskyllende toilet i enheden,5, 2,230 V el fra værk
7430, Håbets Allé 40 2700 Brønshøj ,6460000.0,2018-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/261786/2A1F6CCE-733E-4CE5-937C-E60717495413,https://www.boliga.dk//bbrinfo/2a1f6cce-733e-4ce5-937c-e60717495413,"(55.70168586, 12.50324052)","Håbets Allé 40, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,137, 2,137,Vandskyllende toilet i enheden,4, 2,-
7433," Frederikssundsvej 390, 2. th 2700 Brønshøj ",1900000.0,2018-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/163423/ED2C3BC6-36E8-4CB9-8706-310B80A68B4F,https://www.boliga.dk//bbrinfo/ed2c3bc6-36e8-4cb9-8706-310b80a68b4f,"(55.71577492, 12.46164176)","Frederikssundsvej 390, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,63, 1,63,Vandskyllende toilet i enheden,3, 1,-
7435, Vesterløkken 6A 2700 Brønshøj ,2050000.0,2018-09-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/626938/EDE1913D-1529-4829-87FE-10ED1AC44914,https://www.boliga.dk//bbrinfo/ede1913d-1529-4829-87fe-10ed1ac44914,"(55.70670886, 12.45802262)","Vesterløkken 6A, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,157, 2,157,Vandskyllende toilet i enheden,5, 2,-
7436, Veksøvej 172 2700 Brønshøj ,5850000.0,2018-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/526542/5D51A09E-6B40-4321-9942-398637476192,https://www.boliga.dk//bbrinfo/5d51a09e-6b40-4321-9942-398637476192,"(55.70205334, 12.46958672)","Veksøvej 172, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,172, 2,172,Vandskyllende toilet i enheden,6, 2,-
7437, Veksøvej 172 2700 Brønshøj ,2650000.0,2016-05-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/526542/5D51A09E-6B40-4321-9942-398637476192,https://www.boliga.dk//bbrinfo/5d51a09e-6b40-4321-9942-398637476192,"(55.70205334, 12.46958672)","Veksøvej 172, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,172, 2,172,Vandskyllende toilet i enheden,6, 2,-
7440," Nordfeldvej 14, 1. tv 2700 Brønshøj ",1875000.0,2018-08-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393720/442B980E-3AE6-4272-B9D0-53E215ED61F9,https://www.boliga.dk//bbrinfo/442b980e-3ae6-4272-b9d0-53e215ed61f9,"(55.70464409, 12.49395514)","Nordfeldvej 14, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7441," Nordfeldvej 14, 1. tv 2700 Brønshøj ",1100000.0,2018-08-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/393720/442B980E-3AE6-4272-B9D0-53E215ED61F9,https://www.boliga.dk//bbrinfo/442b980e-3ae6-4272-b9d0-53e215ed61f9,"(55.70464409, 12.49395514)","Nordfeldvej 14, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7442," Nordfeldvej 14, 1. tv 2700 Brønshøj ",1085000.0,2013-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393720/442B980E-3AE6-4272-B9D0-53E215ED61F9,https://www.boliga.dk//bbrinfo/442b980e-3ae6-4272-b9d0-53e215ed61f9,"(55.70464409, 12.49395514)","Nordfeldvej 14, 1. th, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7443, Husumvej 70 2700 Brønshøj ,3840000.0,2018-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/245535/EC098B89-D86F-47F6-BDE3-C07F95836536,https://www.boliga.dk//bbrinfo/ec098b89-d86f-47f6-bde3-c07f95836536,"(55.70354804, 12.47946658)","Husumvej 70, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,131, 1,131,Vandskyllende toilet i enheden,5, 1,-
7444," Frederikssundsvej 346, 6. 608 2700 Brønshøj ",665000.0,2018-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/815552/26A2B1D1-1828-4614-96F4-F70EDB21082C,https://www.boliga.dk//bbrinfo/26a2b1d1-1828-4614-96f4-f70edb21082c,"(55.7129811, 12.46989281)","Frederikssundsvej 346, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,35, 1,35,Vandskyllende toilet i enheden,1, 1,-
7449, Brønshøjvej 59 2700 Brønshøj ,3600000.0,2018-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/79473/68CAB071-15C9-427B-A1C8-5BDFB6856C99,https://www.boliga.dk//bbrinfo/68cab071-15c9-427b-a1c8-5bdfb6856c99,"(55.69714459, 12.49890961)","Brønshøjvej 59, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,147, 3,147,Vandskyllende toilet i enheden,6, 3,-
7450, Brønshøjvej 59 2700 Brønshøj ,3060000.0,2009-05-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/79473/68CAB071-15C9-427B-A1C8-5BDFB6856C99,https://www.boliga.dk//bbrinfo/68cab071-15c9-427b-a1c8-5bdfb6856c99,"(55.69714459, 12.49890961)","Brønshøjvej 59, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,147, 3,147,Vandskyllende toilet i enheden,6, 3,-
7451," Frederikssundsvej 129B, 2. th 2700 Brønshøj ",1860000.0,2018-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/158586/8C8FA915-F0A2-461F-877D-45FC464848AE,https://www.boliga.dk//bbrinfo/8c8fa915-f0a2-461f-877d-45fc464848ae,"(55.70539369, 12.50730903)","Frederikssundsvej 129B, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
7452," Frederikssundsvej 129B, 2. th 2700 Brønshøj ",672000.0,2016-02-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/101/158586/8C8FA915-F0A2-461F-877D-45FC464848AE,https://www.boliga.dk//bbrinfo/8c8fa915-f0a2-461f-877d-45fc464848ae,"(55.70539369, 12.50730903)","Frederikssundsvej 129B, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
7455," Sonnerupvej 5, st 2700 Brønshøj ",3830000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/516105/50476246-9239-430B-83AF-D63741ED0493,https://www.boliga.dk//bbrinfo/50476246-9239-430b-83af-d63741ed0493,"(55.70081849, 12.4925594)","Sonnerupvej 5, 1., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,3, 1,-
7456," Sonnerupvej 5, st 2700 Brønshøj ",2280000.0,2011-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/516105/50476246-9239-430B-83AF-D63741ED0493,https://www.boliga.dk//bbrinfo/50476246-9239-430b-83af-d63741ed0493,"(55.70081849, 12.4925594)","Sonnerupvej 5, 1., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,3, 1,-
7459," Sonnerupvej 5, 1 2700 Brønshøj ",3830000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/516105/283A82E0-8907-41F8-A25E-79311D331D52,https://www.boliga.dk//bbrinfo/283a82e0-8907-41f8-a25e-79311d331d52,"(55.70081849, 12.4925594)","Sonnerupvej 5, 1., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,2, 1,-
7460," Sonnerupvej 5, 1 2700 Brønshøj ",2280000.0,2011-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/516105/283A82E0-8907-41F8-A25E-79311D331D52,https://www.boliga.dk//bbrinfo/283a82e0-8907-41f8-a25e-79311d331d52,"(55.70081849, 12.4925594)","Sonnerupvej 5, 1., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,74, 1,74,Vandskyllende toilet i enheden,2, 1,-
7463," Nordfeldvej 18, 2. tv 2700 Brønshøj ",1875000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393984/CC64551D-4CA4-4B2F-8747-0EB1A96FC6B5,https://www.boliga.dk//bbrinfo/cc64551d-4ca4-4b2f-8747-0eb1a96fc6b5,"(55.70467072, 12.49358538)","Nordfeldvej 18, kl., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7464," Nordfeldvej 18, 2. tv 2700 Brønshøj ",1275000.0,2014-12-08, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393984/CC64551D-4CA4-4B2F-8747-0EB1A96FC6B5,https://www.boliga.dk//bbrinfo/cc64551d-4ca4-4b2f-8747-0eb1a96fc6b5,"(55.70467072, 12.49358538)","Nordfeldvej 18, kl., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7465," Nordfeldvej 18, 2. tv 2700 Brønshøj ",1176930.0,2013-03-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393984/CC64551D-4CA4-4B2F-8747-0EB1A96FC6B5,https://www.boliga.dk//bbrinfo/cc64551d-4ca4-4b2f-8747-0eb1a96fc6b5,"(55.70467072, 12.49358538)","Nordfeldvej 18, kl., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7466," Nordfeldvej 18, 2. tv 2700 Brønshøj ",1100000.0,2011-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393984/CC64551D-4CA4-4B2F-8747-0EB1A96FC6B5,https://www.boliga.dk//bbrinfo/cc64551d-4ca4-4b2f-8747-0eb1a96fc6b5,"(55.70467072, 12.49358538)","Nordfeldvej 18, kl., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7467," Nordfeldvej 18, 2. tv 2700 Brønshøj ",1245000.0,2007-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/393984/CC64551D-4CA4-4B2F-8747-0EB1A96FC6B5,https://www.boliga.dk//bbrinfo/cc64551d-4ca4-4b2f-8747-0eb1a96fc6b5,"(55.70467072, 12.49358538)","Nordfeldvej 18, kl., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7469, Kagsløkke 13 2700 Brønshøj ,3010000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/288390/481C0290-FA28-4C39-A8C0-740A210A6ECB,https://www.boliga.dk//bbrinfo/481c0290-fa28-4c39-a8c0-740a210a6ecb,"(55.71744517, 12.46365808)","Kagsløkke 13, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Dobbelthus,Badeværelse i enheden,118, 2,118,Vandskyllende toilet i enheden,6, 2,-
7470, Hustoftevej 8 2700 Brønshøj ,3550000.0,2018-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/243672/CAEAAF04-5A8B-4726-9300-A86CF59AA811,https://www.boliga.dk//bbrinfo/caeaaf04-5a8b-4726-9300-a86cf59aa811,"(55.71280692, 12.47391272)","Hustoftevej 8, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,4, 2,-
7471, Hustoftevej 8 2700 Brønshøj ,2650000.0,2007-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/243672/CAEAAF04-5A8B-4726-9300-A86CF59AA811,https://www.boliga.dk//bbrinfo/caeaaf04-5a8b-4726-9300-a86cf59aa811,"(55.71280692, 12.47391272)","Hustoftevej 8, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,119, 1,119,Vandskyllende toilet i enheden,4, 2,-
7472, Muldager 58 2700 Brønshøj ,3995000.0,2018-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/383709/6E64F2FB-6B97-4BA0-A612-9354A3C28D29,https://www.boliga.dk//bbrinfo/6e64f2fb-6b97-4ba0-a612-9354a3c28d29,"(55.71728163, 12.46517974)","Muldager 58, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,103, 2,103,Vandskyllende toilet i enheden,4, 2,-
7473, Muldager 58 2700 Brønshøj ,2500000.0,2008-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/383709/6E64F2FB-6B97-4BA0-A612-9354A3C28D29,https://www.boliga.dk//bbrinfo/6e64f2fb-6b97-4ba0-a612-9354a3c28d29,"(55.71728163, 12.46517974)","Muldager 58, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,103, 2,103,Vandskyllende toilet i enheden,4, 2,-
7476," Præstekærvej 18, 1. th 2700 Brønshøj ",1600000.0,2018-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/444880/2A73B0B9-0641-4367-BAD1-AD3544AC9CCD,https://www.boliga.dk//bbrinfo/2a73b0b9-0641-4367-bad1-ad3544ac9ccd,"(55.70608307, 12.49294224)","Præstekærvej 18, 1. mf, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7477," Præstekærvej 18, 1. th 2700 Brønshøj ",1050000.0,2016-12-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/444880/2A73B0B9-0641-4367-BAD1-AD3544AC9CCD,https://www.boliga.dk//bbrinfo/2a73b0b9-0641-4367-bad1-ad3544ac9ccd,"(55.70608307, 12.49294224)","Præstekærvej 18, 1. mf, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
7478," Brønshøjvej 79, 3 2700 Brønshøj ",2500000.0,2018-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/80250/8AB279DE-563F-45CF-BAA5-945DE53EC21A,https://www.boliga.dk//bbrinfo/8ab279de-563f-45cf-baa5-945de53ec21a,"(55.69590843, 12.4992531)","Brønshøjvej 79, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,3, 1,-
7479," Brønshøjvej 79, 3 2700 Brønshøj ",1540000.0,2014-12-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/80250/8AB279DE-563F-45CF-BAA5-945DE53EC21A,https://www.boliga.dk//bbrinfo/8ab279de-563f-45cf-baa5-945de53ec21a,"(55.69590843, 12.4992531)","Brønshøjvej 79, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,3, 1,-
7480," Brønshøjvej 79, 3 2700 Brønshøj ",900000.0,2009-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/80250/8AB279DE-563F-45CF-BAA5-945DE53EC21A,https://www.boliga.dk//bbrinfo/8ab279de-563f-45cf-baa5-945de53ec21a,"(55.69590843, 12.4992531)","Brønshøjvej 79, 3., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,82, 1,82,Vandskyllende toilet i enheden,3, 1,-
7485, Abildvang 102 2700 Brønshøj ,3525000.0,2018-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1467/06C88639-0002-4511-87CE-21853E258D60,https://www.boliga.dk//bbrinfo/06c88639-0002-4511-87ce-21853e258d60,"(55.71586873, 12.46461936)","Abildvang 102, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
7486, Abildvang 102 2700 Brønshøj ,2800000.0,2011-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1467/06C88639-0002-4511-87CE-21853E258D60,https://www.boliga.dk//bbrinfo/06c88639-0002-4511-87ce-21853e258d60,"(55.71586873, 12.46461936)","Abildvang 102, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
7487, Abildvang 102 2700 Brønshøj ,3565465.0,2007-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/1467/06C88639-0002-4511-87CE-21853E258D60,https://www.boliga.dk//bbrinfo/06c88639-0002-4511-87ce-21853e258d60,"(55.71586873, 12.46461936)","Abildvang 102, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,118, 1,118,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
7488, Borrebyvej 40 2700 Brønshøj ,5495000.0,2018-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/62155/E0490070-2622-4027-A3C9-0F8F60264B99,https://www.boliga.dk//bbrinfo/e0490070-2622-4027-a3c9-0f8f60264b99,"(55.69817452, 12.49412306)","Borrebyvej 40, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,119, 2,119,Vandskyllende toilet i enheden,4, 2,-
7489, Borrebyvej 40 2700 Brønshøj ,900000.0,2016-03-03, Handelstype Auktion,https://www.boliga.dk//salg/info/101/62155/E0490070-2622-4027-A3C9-0F8F60264B99,https://www.boliga.dk//bbrinfo/e0490070-2622-4027-a3c9-0f8f60264b99,"(55.69817452, 12.49412306)","Borrebyvej 40, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,119, 2,119,Vandskyllende toilet i enheden,4, 2,-
7490," Frederikssundsvej 133, 2. 8 2700 Brønshøj ",3000000.0,2018-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/881130/F0332653-45D6-473B-B3BC-5FF9FD112F66,https://www.boliga.dk//bbrinfo/f0332653-45d6-473b-b3bc-5ff9fd112f66,"(55.70532339, 12.50683695)","Frederikssundsvej 133, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7491," Frederikssundsvej 133, 2. 8 2700 Brønshøj ",3200000.0,2018-04-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/881130/F0332653-45D6-473B-B3BC-5FF9FD112F66,https://www.boliga.dk//bbrinfo/f0332653-45d6-473b-b3bc-5ff9fd112f66,"(55.70532339, 12.50683695)","Frederikssundsvej 133, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7493, Kildebrøndevej 41 2700 Brønshøj ,2775000.0,2018-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/299244/4B53612D-8DDB-4D14-9265-560B60D465CC,https://www.boliga.dk//bbrinfo/4b53612d-8ddb-4d14-9265-560b60d465cc,"(55.70512869, 12.47675109)","Kildebrøndevej 41, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,89, 2,89,Vandskyllende toilet i enheden,4, 2,-
7494, Kildebrøndevej 41 2700 Brønshøj ,2775000.0,2018-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/299244/F6863C99-4D33-4492-B50A-A1616F621F08,https://www.boliga.dk//bbrinfo/f6863c99-4d33-4492-b50a-a1616f621f08,"(55.70512869, 12.47675109)","Kildebrøndevej 41, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,78, 1,78,Vandskyllende toilet i enheden,3, 1,-
7495," Kildebrøndevej 41A, 1 2700 Brønshøj ",2775000.0,2018-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/299244/4FA90630-70FC-4C8E-BD79-28C19CA4E945,https://www.boliga.dk//bbrinfo/4fa90630-70fc-4c8e-bd79-28c19ca4e945,"(55.7051407, 12.47674752)","Kildebrøndevej 41A, 1., 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,81, 2,81,Vandskyllende toilet i enheden,4, 2,-
7496, Tølløsevej 74 2700 Brønshøj ,3250000.0,2018-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/589838/ADA598C8-DFAA-42FB-AA41-9755293F005A,https://www.boliga.dk//bbrinfo/ada598c8-dfaa-42fb-aa41-9755293f005a,"(55.70108536, 12.48426616)","Tølløsevej 74, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
7497, Kongstedvej 14 2700 Brønshøj ,4225000.0,2018-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/314642/271A4B7A-F4BB-4FE5-B941-CF762970F135,https://www.boliga.dk//bbrinfo/271a4b7a-f4bb-4fe5-b941-cf762970f135,"(55.69936008, 12.47628031)","Kongstedvej 14, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,4, 2,-
7498, Kongstedvej 14 2700 Brønshøj ,3310000.0,2008-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/314642/271A4B7A-F4BB-4FE5-B941-CF762970F135,https://www.boliga.dk//bbrinfo/271a4b7a-f4bb-4fe5-b941-cf762970f135,"(55.69936008, 12.47628031)","Kongstedvej 14, 2700 Brønshøj",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,112, 1,112,Vandskyllende toilet i enheden,4, 2,-
