,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
1204, Virumvej 124 2830 Virum ,4800000.0,2020-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/148542/A05A4E6D-5546-45CD-9E49-ACB8068D3AF3,https://www.boliga.dk//bbrinfo/a05a4e6d-5546-45cd-9e49-acb8068d3af3,"(55.7890811, 12.45915696)","Virumvej 124, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,161, 2,161,Vandskyllende toilet i enheden,6, 2,Både 400 V el og gas fra værk
1207, Kvædevej 118 2830 Virum ,5800000.0,2020-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/89708/67A5D77F-7DE5-4468-9D6E-66A7934D6524,https://www.boliga.dk//bbrinfo/67a5d77f-7de5-4468-9d6e-66a7934d6524,"(55.78838811, 12.46899224)","Kvædevej 118, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,144, 1,144,Vandskyllende toilet i enheden,5, 1,-
1208, Grønnevej 126A 2830 Virum ,4650000.0,2020-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/164416/4FE9DFBD-E3DC-4048-A0A8-1530E0488F8E,https://www.boliga.dk//bbrinfo/4fe9dfbd-e3dc-4048-a0a8-1530e0488f8e,"(55.79023008, 12.47286071)","Grønnevej 126A, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,128, 1,128,Vandskyllende toilet i enheden,4, 2,-
1209," Frederiksdalsvej 8H, 2. tv 2830 Virum ",2290000.0,2020-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/39913/BDE3813A-7BEB-45E5-93D0-F0AB0B6DDF7D,https://www.boliga.dk//bbrinfo/bde3813a-7beb-45e5-93d0-f0ab0b6ddf7d,"(55.79762846, 12.47972124)","Frederiksdalsvej 8H, 58, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
1210," Frederiksdalsvej 8H, 2. tv 2830 Virum ",1550000.0,2020-12-02, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/173/39913/BDE3813A-7BEB-45E5-93D0-F0AB0B6DDF7D,https://www.boliga.dk//bbrinfo/bde3813a-7beb-45e5-93d0-f0ab0b6ddf7d,"(55.79762846, 12.47972124)","Frederiksdalsvej 8H, 58, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
1211," Frederiksdalsvej 8H, 2. tv 2830 Virum ",1550000.0,2015-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/39913/BDE3813A-7BEB-45E5-93D0-F0AB0B6DDF7D,https://www.boliga.dk//bbrinfo/bde3813a-7beb-45e5-93d0-f0ab0b6ddf7d,"(55.79762846, 12.47972124)","Frederiksdalsvej 8H, 58, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
1212," Frederiksdalsvej 8H, 2. tv 2830 Virum ",995000.0,2014-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/39913/BDE3813A-7BEB-45E5-93D0-F0AB0B6DDF7D,https://www.boliga.dk//bbrinfo/bde3813a-7beb-45e5-93d0-f0ab0b6ddf7d,"(55.79762846, 12.47972124)","Frederiksdalsvej 8H, 58, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,73, 1,73,Vandskyllende toilet i enheden,3, 1,-
1213, Berberisvænget 11 2830 Virum ,5450000.0,2020-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/9860/52267246-391C-49D8-8CE3-31F6E6FAEBBB,https://www.boliga.dk//bbrinfo/52267246-391c-49d8-8ce3-31f6e6faebbb,"(55.78243244, 12.47390303)","Berberisvænget 11, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,114, 1,114,Vandskyllende toilet i enheden,5, 1,-
1214, Berberisvænget 11 2830 Virum ,4700000.0,2019-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/9860/52267246-391C-49D8-8CE3-31F6E6FAEBBB,https://www.boliga.dk//bbrinfo/52267246-391c-49d8-8ce3-31f6e6faebbb,"(55.78243244, 12.47390303)","Berberisvænget 11, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,114, 1,114,Vandskyllende toilet i enheden,5, 1,-
1215, Vangeledet 91 2830 Virum ,7050000.0,2020-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/142137/02123C68-0210-4DB6-854E-8672BCAB8A73,https://www.boliga.dk//bbrinfo/02123c68-0210-4db6-854e-8672bcab8a73,"(55.79050451, 12.46631966)","Vangeledet 91, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 1,148,Vandskyllende toilet i enheden,5, 2,-
1218, Kollevej 3 2830 Virum ,2500000.0,2020-12-09, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/173/80980/249D231E-938B-42CD-8670-B4D881EB3753,https://www.boliga.dk//bbrinfo/249d231e-938b-42cd-8670-b4d881eb3753,"(55.79787337, 12.45523211)","Kollevej 3, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,191, 3,191,Vandskyllende toilet i enheden,8, 3,-
1219, Kollevej 3 2830 Virum ,3825000.0,2016-05-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/173/80980/249D231E-938B-42CD-8670-B4D881EB3753,https://www.boliga.dk//bbrinfo/249d231e-938b-42cd-8670-b4d881eb3753,"(55.79787337, 12.45523211)","Kollevej 3, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,191, 3,191,Vandskyllende toilet i enheden,8, 3,-
1220, Kollevej 3 2830 Virum ,5195000.0,2007-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/80980/249D231E-938B-42CD-8670-B4D881EB3753,https://www.boliga.dk//bbrinfo/249d231e-938b-42cd-8670-b4d881eb3753,"(55.79787337, 12.45523211)","Kollevej 3, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,191, 3,191,Vandskyllende toilet i enheden,8, 3,-
1222, Fyrrevang 83 2830 Virum ,5385000.0,2020-12-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/50720/B654C617-81E2-44C9-B091-4D2DB5988B2F,https://www.boliga.dk//bbrinfo/b654c617-81e2-44c9-b091-4d2db5988b2f,"(55.79643548, 12.48622469)","Fyrrevang 83, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,114, 2,114,Vandskyllende toilet i enheden,4, 2,-
1223, Baneledet 33 2830 Virum ,5995000.0,2020-12-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/9178/BA53D8C6-6355-4CB0-9F07-D42DD6B6B3C2,https://www.boliga.dk//bbrinfo/ba53d8c6-6355-4cb0-9f07-d42dd6b6b3c2,"(55.79103272, 12.4741995)","Baneledet 33, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,140, 2,140,Vandskyllende toilet i enheden,5, 2,-
1224, Kaplevej 97 2830 Virum ,6025000.0,2020-12-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/77637/D80EFA6A-70F3-44BA-8118-5E6247ABA3AD,https://www.boliga.dk//bbrinfo/d80efa6a-70f3-44ba-8118-5e6247aba3ad,"(55.78716354, 12.46962721)","Kaplevej 97, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,148, 1,148,Vandskyllende toilet i enheden,7, 2,-
1225, Kaplevej 97 2830 Virum ,3800000.0,2019-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/77637/D80EFA6A-70F3-44BA-8118-5E6247ABA3AD,https://www.boliga.dk//bbrinfo/d80efa6a-70f3-44ba-8118-5e6247aba3ad,"(55.78716354, 12.46962721)","Kaplevej 97, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,148, 1,148,Vandskyllende toilet i enheden,7, 2,-
1226, Hummeltoftevej 52 2830 Virum ,5500000.0,2020-12-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/67295/90FB8B29-5264-44EF-9694-E1937B2A14F2,https://www.boliga.dk//bbrinfo/90fb8b29-5264-44ef-9694-e1937b2a14f2,"(55.78269715, 12.48245678)","Hummeltoftevej 52, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 2,126,Vandskyllende toilet i enheden,5, 2,-
1227," Askevænget 9, 1. tv 2830 Virum ",2750000.0,2020-12-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/3374/643699E8-6971-41CE-A19F-4648199F07C6,https://www.boliga.dk//bbrinfo/643699e8-6971-41ce-a19f-4648199f07c6,"(55.79355138, 12.47685895)","Askevænget 9, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,4, 1,-
1231, Hummeltoften 26 2830 Virum ,7630000.0,2020-12-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/66899/27FF639F-BAE2-4F7D-A5D5-6F8B65D85944,https://www.boliga.dk//bbrinfo/27ff639f-bae2-4f7d-a5d5-6f8b65d85944,"(55.78053475, 12.4761042)","Hummeltoften 26, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,156, 2,156,Vandskyllende toilet i enheden,6, 2,-
1232, Hummeltoften 26 2830 Virum ,3750000.0,2009-10-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/66899/27FF639F-BAE2-4F7D-A5D5-6F8B65D85944,https://www.boliga.dk//bbrinfo/27ff639f-bae2-4f7d-a5d5-6f8b65d85944,"(55.78053475, 12.4761042)","Hummeltoften 26, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,156, 2,156,Vandskyllende toilet i enheden,6, 2,-
1233, I.H.Mundts Vej 34A 2830 Virum ,8500000.0,2020-11-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/170459/D8D00522-5F64-4DD8-8D17-9A9FCC13C301,https://www.boliga.dk//bbrinfo/d8d00522-5f64-4dd8-8d17-9a9fcc13c301,"(55.77859146, 12.48796282)","I.H.Mundts Vej 34A, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,158, 2,158,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
1235," Askevænget 23, 2. tv 2830 Virum ",2470000.0,2020-11-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/4044/5130778C-2012-4DB0-846F-75886F07337D,https://www.boliga.dk//bbrinfo/5130778c-2012-4db0-846f-75886f07337d,"(55.7939905, 12.47730717)","Askevænget 23, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
1236," Askevænget 23, 2. tv 2830 Virum ",2240000.0,2018-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/4044/5130778C-2012-4DB0-846F-75886F07337D,https://www.boliga.dk//bbrinfo/5130778c-2012-4db0-846f-75886f07337d,"(55.7939905, 12.47730717)","Askevænget 23, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
1238," Niels Skrivers Vej 5B, st 2830 Virum ",16450000.0,2020-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/109563/A4EEE242-59EC-4CDA-BE04-5378EC8960F5,https://www.boliga.dk//bbrinfo/a4eee242-59ec-4cda-be04-5378ec8960f5,"(55.79517296, 12.44003794)","Niels Skrivers Vej 5B, 1., 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,240, 2,240,Vandskyllende toilet i enheden,8, 2,-
1239," Niels Skrivers Vej 5B, st 2830 Virum ",0.0,2015-02-05, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/173/109563/A4EEE242-59EC-4CDA-BE04-5378EC8960F5,https://www.boliga.dk//bbrinfo/a4eee242-59ec-4cda-be04-5378ec8960f5,"(55.79517296, 12.44003794)","Niels Skrivers Vej 5B, 1., 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,240, 2,240,Vandskyllende toilet i enheden,8, 2,-
1244, Benvedvænget 15 2830 Virum ,6400000.0,2020-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/9682/6D36116C-7E2F-4C4B-8381-A23B37E8254D,https://www.boliga.dk//bbrinfo/6d36116c-7e2f-4c4b-8381-a23b37e8254d,"(55.78346611, 12.47378769)","Benvedvænget 15, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,5, 2,-
1245, Benvedvænget 15 2830 Virum ,3525000.0,2010-02-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/9682/6D36116C-7E2F-4C4B-8381-A23B37E8254D,https://www.boliga.dk//bbrinfo/6d36116c-7e2f-4c4b-8381-a23b37e8254d,"(55.78346611, 12.47378769)","Benvedvænget 15, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,135, 1,135,Vandskyllende toilet i enheden,5, 2,-
1246, Frederiksdalsvej 121 2830 Virum ,4625000.0,2020-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/42833/EDAF6B63-6E76-475D-8247-AF09C20FBA5A,https://www.boliga.dk//bbrinfo/edaf6b63-6e76-475d-8247-af09c20fba5a,"(55.79442549, 12.46651845)","Frederiksdalsvej 121, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Dobbelthus,Badeværelse i enheden,110, 2,110,Vandskyllende toilet i enheden,4, 2,-
1248," Askevænget 39, 2. tv 2830 Virum ",2675500.0,2020-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/4796/5F9818B8-AB52-4DB8-9827-98155759269B,https://www.boliga.dk//bbrinfo/5f9818b8-ab52-4db8-9827-98155759269b,"(55.79361778, 12.47950527)","Askevænget 39, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,4, 1,-
1249," Askevænget 39, 2. tv 2830 Virum ",1545000.0,2009-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/4796/5F9818B8-AB52-4DB8-9827-98155759269B,https://www.boliga.dk//bbrinfo/5f9818b8-ab52-4db8-9827-98155759269b,"(55.79361778, 12.47950527)","Askevænget 39, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,4, 1,-
1250," Askevænget 39, 2. tv 2830 Virum ",1545000.0,2009-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/4796/5F9818B8-AB52-4DB8-9827-98155759269B,https://www.boliga.dk//bbrinfo/5f9818b8-ab52-4db8-9827-98155759269b,"(55.79361778, 12.47950527)","Askevænget 39, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,86, 1,86,Vandskyllende toilet i enheden,4, 1,-
1251, Hummeltoftevej 20 2830 Virum ,5250000.0,2020-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/67277/906971BD-C395-4349-A81C-12F6B0869238,https://www.boliga.dk//bbrinfo/906971bd-c395-4349-a81c-12f6b0869238,"(55.78297639, 12.48388453)","Hummeltoftevej 20, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 2,126,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
1252," Virum Torv 9, 1. th 2830 Virum ",2450000.0,2020-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/147406/86957001-D00F-47B6-B26B-A948AC301F0F,https://www.boliga.dk//bbrinfo/86957001-d00f-47b6-b26b-a948ac301f0f,"(55.79507191, 12.47139119)","Virum Torv 9, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,105, 1,105,Vandskyllende toilet i enheden,4, 1,-
1253," Virum Torv 9, 1. th 2830 Virum ",856250.0,2012-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/147406/86957001-D00F-47B6-B26B-A948AC301F0F,https://www.boliga.dk//bbrinfo/86957001-d00f-47b6-b26b-a948ac301f0f,"(55.79507191, 12.47139119)","Virum Torv 9, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,105, 1,105,Vandskyllende toilet i enheden,4, 1,-
1255, Ingvar Hjorts Vej 25 2830 Virum ,6730000.0,2020-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/73291/D820AD67-49C8-45A7-918E-4B4894510C0F,https://www.boliga.dk//bbrinfo/d820ad67-49c8-45a7-918e-4b4894510c0f,"(55.79294478, 12.4524928)","Ingvar Hjorts Vej 25, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,173, 1,173,Vandskyllende toilet i enheden,6, 2,-
1256, Hummeltoftevej 54 2830 Virum ,5500000.0,2020-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/67296/23BC8BE3-2155-4FA4-A097-2646978A2A7C,https://www.boliga.dk//bbrinfo/23bc8be3-2155-4fa4-a097-2646978a2a7c,"(55.78267827, 12.48236798)","Hummeltoftevej 54, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 2,126,Vandskyllende toilet i enheden,5, 2,-
1257, Kongsbjergvej 36 2830 Virum ,5735000.0,2020-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/83793/1340FB4E-6EA1-4909-9932-BD1158157449,https://www.boliga.dk//bbrinfo/1340fb4e-6ea1-4909-9932-bd1158157449,"(55.79207252, 12.49243352)","Kongsbjergvej 36, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,150, 2,150,Vandskyllende toilet i enheden,6, 2,-
1258, Højdevej 23 2830 Virum ,5650000.0,2020-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/71558/B74AB572-126D-4219-AF30-429DBC92E14D,https://www.boliga.dk//bbrinfo/b74ab572-126d-4219-af30-429dbc92e14d,"(55.79580409, 12.44982063)","Højdevej 23, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,307, 3,307,Vandskyllende toilet i enheden,5, 3,400 V el fra værk
1259, Kaplevej 29 2830 Virum ,6170000.0,2020-11-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/76924/16279EC3-74DD-4F3E-A830-4B9453F89614,https://www.boliga.dk//bbrinfo/16279ec3-74dd-4f3e-a830-4b9453f89614,"(55.78386647, 12.46943422)","Kaplevej 29, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,5, 1,-
1260, Kaplevej 29 2830 Virum ,3900000.0,2018-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/76924/16279EC3-74DD-4F3E-A830-4B9453F89614,https://www.boliga.dk//bbrinfo/16279ec3-74dd-4f3e-a830-4b9453f89614,"(55.78386647, 12.46943422)","Kaplevej 29, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 1,126,Vandskyllende toilet i enheden,5, 1,-
1261, Skolebakken 49 2830 Virum ,6545000.0,2020-11-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/125550/E2B6069B-ADAF-411D-8C3C-80C7C94559FF,https://www.boliga.dk//bbrinfo/e2b6069b-adaf-411d-8c3c-80c7c94559ff,"(55.79266609, 12.46086177)","Skolebakken 49, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,3, 2,-
1263," Grønnevej 86, 2. th 2830 Virum ",2350000.0,2020-11-20, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/160631/2BC1D520-35A0-4910-802A-8262AF3A2CA7,https://www.boliga.dk//bbrinfo/2bc1d520-35a0-4910-802a-8262af3a2ca7,"(55.79371358, 12.47175429)","Grønnevej 86, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
1264," Grønnevej 86, 2. th 2830 Virum ",1525000.0,2008-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/160631/2BC1D520-35A0-4910-802A-8262AF3A2CA7,https://www.boliga.dk//bbrinfo/2bc1d520-35a0-4910-802a-8262af3a2ca7,"(55.79371358, 12.47175429)","Grønnevej 86, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,69, 1,69,Vandskyllende toilet i enheden,3, 1,-
1266," Frederiksdalsvej 10D, 1. th 2830 Virum ",1525000.0,2020-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/40458/2DC69528-44DE-469C-91AC-0815F0DA393F,https://www.boliga.dk//bbrinfo/2dc69528-44de-469c-91ac-0815f0da393f,"(55.79723764, 12.47930424)","Frederiksdalsvej 10D, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
1267," Frederiksdalsvej 10D, 1. th 2830 Virum ",1020000.0,2008-04-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/40458/2DC69528-44DE-469C-91AC-0815F0DA393F,https://www.boliga.dk//bbrinfo/2dc69528-44de-469c-91ac-0815f0da393f,"(55.79723764, 12.47930424)","Frederiksdalsvej 10D, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,56, 1,56,Vandskyllende toilet i enheden,2, 1,-
1268," Grønnevej 62, st. tv 2830 Virum ",1733500.0,2020-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/56613/4FDD8728-BF1C-4FFC-A18F-6C01D217C05D,https://www.boliga.dk//bbrinfo/4fdd8728-bf1c-4ffc-a18f-6c01d217c05d,"(55.79466931, 12.47178451)","Grønnevej 62, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
1269," Grønnevej 62, st. tv 2830 Virum ",1600000.0,2019-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/56613/4FDD8728-BF1C-4FFC-A18F-6C01D217C05D,https://www.boliga.dk//bbrinfo/4fdd8728-bf1c-4ffc-a18f-6c01d217c05d,"(55.79466931, 12.47178451)","Grønnevej 62, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
1270," Grønnevej 62, st. tv 2830 Virum ",1495000.0,2017-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/56613/4FDD8728-BF1C-4FFC-A18F-6C01D217C05D,https://www.boliga.dk//bbrinfo/4fdd8728-bf1c-4ffc-a18f-6c01d217c05d,"(55.79466931, 12.47178451)","Grønnevej 62, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
1271," Grønnevej 62, st. tv 2830 Virum ",1100000.0,2013-11-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/56613/4FDD8728-BF1C-4FFC-A18F-6C01D217C05D,https://www.boliga.dk//bbrinfo/4fdd8728-bf1c-4ffc-a18f-6c01d217c05d,"(55.79466931, 12.47178451)","Grønnevej 62, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
1272," Grønnevej 62, st. tv 2830 Virum ",1100000.0,2010-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/173/56613/4FDD8728-BF1C-4FFC-A18F-6C01D217C05D,https://www.boliga.dk//bbrinfo/4fdd8728-bf1c-4ffc-a18f-6c01d217c05d,"(55.79466931, 12.47178451)","Grønnevej 62, 1. th, 2830 Virum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,60, 1,60,Vandskyllende toilet i enheden,2, 1,-
