,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
7923," Konvalvej 5, st. th 2770 Kastrup ",1500000.0,2016-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/46893/BFE56571-8B74-42F8-A388-A42223395E8C,https://www.boliga.dk//bbrinfo/bfe56571-8b74-42f8-a388-a42223395e8c,"(55.63552422, 12.62595491)","Konvalvej 5, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7924," Konvalvej 5, st. th 2770 Kastrup ",1200000.0,2008-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/46893/BFE56571-8B74-42F8-A388-A42223395E8C,https://www.boliga.dk//bbrinfo/bfe56571-8b74-42f8-a388-a42223395e8c,"(55.63552422, 12.62595491)","Konvalvej 5, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7927," Helmer Søgårds Alle 31, st. tv 2770 Kastrup ",1995000.0,2016-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/65227/C3105E37-31A1-4A62-B607-6CEF2E8A303A,https://www.boliga.dk//bbrinfo/c3105e37-31a1-4a62-b607-6cef2e8a303a,"(55.63167513, 12.64379903)","Helmer Søgårds Alle 31, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
7928," Helmer Søgårds Alle 31, st. tv 2770 Kastrup ",1300000.0,2011-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/65227/C3105E37-31A1-4A62-B607-6CEF2E8A303A,https://www.boliga.dk//bbrinfo/c3105e37-31a1-4a62-b607-6cef2e8a303a,"(55.63167513, 12.64379903)","Helmer Søgårds Alle 31, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,72, 1,72,Vandskyllende toilet i enheden,3, 1,-
7930, Børkop Alle 19 2770 Kastrup ,2995000.0,2016-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/15173/D2F9D655-C304-4C0C-B2F7-FA7CE040311B,https://www.boliga.dk//bbrinfo/d2f9d655-c304-4c0c-b2f7-fa7ce040311b,"(55.62241944, 12.61743992)","Børkop Alle 19, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,4, 1,-
7931, Højskole Alle 41 2770 Kastrup ,3700000.0,2016-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/55485/8CB9B970-2F58-44CE-A4D9-0241E9C0639D,https://www.boliga.dk//bbrinfo/8cb9b970-2f58-44ce-a4d9-0241e9c0639d,"(55.61892809, 12.61926453)","Højskole Alle 41, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,4, 2,-
7932, Højskole Alle 41 2770 Kastrup ,2500000.0,2013-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/55485/8CB9B970-2F58-44CE-A4D9-0241E9C0639D,https://www.boliga.dk//bbrinfo/8cb9b970-2f58-44ce-a4d9-0241e9c0639d,"(55.61892809, 12.61926453)","Højskole Alle 41, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,4, 2,-
7933, Højskole Alle 41 2770 Kastrup ,2500000.0,2009-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/55485/8CB9B970-2F58-44CE-A4D9-0241E9C0639D,https://www.boliga.dk//bbrinfo/8cb9b970-2f58-44ce-a4d9-0241e9c0639d,"(55.61892809, 12.61926453)","Højskole Alle 41, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,99, 1,99,Vandskyllende toilet i enheden,4, 2,-
7935, Saltværksvej 129 2770 Kastrup ,4375000.0,2016-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/98281/BBD4EB12-7A93-4F37-8D87-1C2D5A9B1DC1,https://www.boliga.dk//bbrinfo/bbd4eb12-7a93-4f37-8d87-1c2d5a9b1dc1,"(55.63671406, 12.63019747)","Saltværksvej 129, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,138, 2,138,Vandskyllende toilet i enheden,5, 2,-
7936, Saltværksvej 129 2770 Kastrup ,3595000.0,2013-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/98281/BBD4EB12-7A93-4F37-8D87-1C2D5A9B1DC1,https://www.boliga.dk//bbrinfo/bbd4eb12-7a93-4f37-8d87-1c2d5a9b1dc1,"(55.63671406, 12.63019747)","Saltværksvej 129, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,138, 2,138,Vandskyllende toilet i enheden,5, 2,-
7937, Saltværksvej 129 2770 Kastrup ,3000000.0,2010-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/98281/BBD4EB12-7A93-4F37-8D87-1C2D5A9B1DC1,https://www.boliga.dk//bbrinfo/bbd4eb12-7a93-4f37-8d87-1c2d5a9b1dc1,"(55.63671406, 12.63019747)","Saltværksvej 129, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,138, 2,138,Vandskyllende toilet i enheden,5, 2,-
7938, Capellas Alle 19 2770 Kastrup ,1510000.0,2016-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/15793/02A6ABD5-E762-4D10-B591-57E9BF8CA478,https://www.boliga.dk//bbrinfo/02a6abd5-e762-4d10-b591-57e9bf8ca478,"(55.6252868, 12.62130311)","Capellas Alle 19, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,2, 1,-
7939, Capellas Alle 19 2770 Kastrup ,2850000.0,2014-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/15793/02A6ABD5-E762-4D10-B591-57E9BF8CA478,https://www.boliga.dk//bbrinfo/02a6abd5-e762-4d10-b591-57e9bf8ca478,"(55.6252868, 12.62130311)","Capellas Alle 19, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,2, 1,-
7940, Capellas Alle 19 2770 Kastrup ,600000.0,2011-10-20, Handelstype Salg i øvrigt,https://www.boliga.dk//salg/info/185/15793/02A6ABD5-E762-4D10-B591-57E9BF8CA478,https://www.boliga.dk//bbrinfo/02a6abd5-e762-4d10-b591-57e9bf8ca478,"(55.6252868, 12.62130311)","Capellas Alle 19, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,111, 1,111,Vandskyllende toilet i enheden,2, 1,-
7945, Melstedvej 1 2770 Kastrup ,4250000.0,2016-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/79252/A3C24552-55E5-4605-9EDB-AA876DDEC37F,https://www.boliga.dk//bbrinfo/a3c24552-55e5-4605-9edb-aa876ddec37f,"(55.63456541, 12.60361382)","Melstedvej 1, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,156, 1,156,Vandskyllende toilet i enheden,5, 2,-
7947, Grindsted Alle 23 2770 Kastrup ,2800000.0,2016-08-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/31578/82F06955-B302-4BD8-9A7C-AF54B315E16E,https://www.boliga.dk//bbrinfo/82f06955-b302-4bd8-9a7c-af54b315e16e,"(55.61972451, 12.59674894)","Grindsted Alle 23, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,4, 1,-
7948, Grindsted Alle 23 2770 Kastrup ,1628800.0,2013-05-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/31578/82F06955-B302-4BD8-9A7C-AF54B315E16E,https://www.boliga.dk//bbrinfo/82f06955-b302-4bd8-9a7c-af54b315e16e,"(55.61972451, 12.59674894)","Grindsted Alle 23, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,4, 1,-
7949, Ladbyvej 11 2770 Kastrup ,2650000.0,2016-08-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/72789/302205BE-663D-4101-92B7-7F8116057F6B,https://www.boliga.dk//bbrinfo/302205be-663d-4101-92b7-7f8116057f6b,"(55.63694555, 12.59501832)","Ladbyvej 11, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,166, 2,166,Vandskyllende toilet i enheden,5, 2,-
7950, Misteltenvej 2 2770 Kastrup ,3275000.0,2016-08-10, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/66177/40105E4C-91CA-4354-AABB-22A90E60B095,https://www.boliga.dk//bbrinfo/40105e4c-91ca-4354-aabb-22a90e60b095,"(55.64338396, 12.62919944)","Misteltenvej 2, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,85, 1,85,Vandskyllende toilet i enheden,3, 1,-
7953," Kastruplundgade 56, st. tv 2770 Kastrup ",1940000.0,2016-08-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/121720/4A065CC2-E217-4CB3-9056-4DCA079AFBAE,https://www.boliga.dk//bbrinfo/4a065cc2-e217-4cb3-9056-4dca079afbae,"(55.63379366, 12.64354223)","Kastruplundgade 56, ga21, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,71, 1,71,Vandskyllende toilet i enheden,3, 1,-
7954," Kastruplundgade 56, st. tv 2770 Kastrup ",1300000.0,2012-02-01, Handelstype Auktion,https://www.boliga.dk//salg/info/185/121720/4A065CC2-E217-4CB3-9056-4DCA079AFBAE,https://www.boliga.dk//bbrinfo/4a065cc2-e217-4cb3-9056-4dca079afbae,"(55.63379366, 12.64354223)","Kastruplundgade 56, ga21, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,71, 1,71,Vandskyllende toilet i enheden,3, 1,-
7956, Østbirk Alle 16 2770 Kastrup ,3115000.0,2016-08-07, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/130940/3B16B238-2C66-4C01-91D7-C1A9E6F702D8,https://www.boliga.dk//bbrinfo/3b16b238-2c66-4c01-91d7-c1a9e6f702d8,"(55.6164713, 12.62419805)","Østbirk Alle 16, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,122, 1,122,Vandskyllende toilet i enheden,3, 1,-
7960, Foldbyvej 52 2770 Kastrup ,3450000.0,2016-08-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/26639/45CD0C55-5E8E-4410-B521-BF5A988D46EE,https://www.boliga.dk//bbrinfo/45cd0c55-5e8e-4410-b521-bf5a988d46ee,"(55.61305571, 12.57870529)","Foldbyvej 52, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
7961," Konvalvej 27, st. th 2770 Kastrup ",1798000.0,2016-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/135896/0CBAED70-4220-4EB8-933D-9A28C9827B9D,https://www.boliga.dk//bbrinfo/0cbaed70-4220-4eb8-933d-9a28c9827b9d,"(55.63443098, 12.62637107)","Konvalvej 27, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7962," Konvalvej 27, st. th 2770 Kastrup ",1695000.0,2016-01-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/135896/0CBAED70-4220-4EB8-933D-9A28C9827B9D,https://www.boliga.dk//bbrinfo/0cbaed70-4220-4eb8-933d-9a28c9827b9d,"(55.63443098, 12.62637107)","Konvalvej 27, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7963," Konvalvej 27, st. th 2770 Kastrup ",1695000.0,2016-01-04, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/135896/0CBAED70-4220-4EB8-933D-9A28C9827B9D,https://www.boliga.dk//bbrinfo/0cbaed70-4220-4eb8-933d-9a28c9827b9d,"(55.63443098, 12.62637107)","Konvalvej 27, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7964," Konvalvej 27, st. th 2770 Kastrup ",1350000.0,2013-10-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/135896/0CBAED70-4220-4EB8-933D-9A28C9827B9D,https://www.boliga.dk//bbrinfo/0cbaed70-4220-4eb8-933d-9a28c9827b9d,"(55.63443098, 12.62637107)","Konvalvej 27, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7965," Konvalvej 27, st. th 2770 Kastrup ",1085000.0,2009-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/135896/0CBAED70-4220-4EB8-933D-9A28C9827B9D,https://www.boliga.dk//bbrinfo/0cbaed70-4220-4eb8-933d-9a28c9827b9d,"(55.63443098, 12.62637107)","Konvalvej 27, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,65, 1,65,Vandskyllende toilet i enheden,2, 1,-
7967, Bygrænsen 11A 2770 Kastrup ,2712500.0,2016-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/14118/FDDC1DF6-E3D9-48CE-85FA-D8FECAB233B7,https://www.boliga.dk//bbrinfo/fddc1df6-e3d9-48ce-85fa-d8fecab233b7,"(55.63774237, 12.5981692)","Bygrænsen 11A, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,81, 1,81,Vandskyllende toilet i enheden,3, 1,230 V el fra værk
7969," Knarreborgvej 7A, 2. tv 2770 Kastrup ",2800000.0,2016-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156410/5B37FADA-7F6E-4C86-9AF5-A4D4905781B2,https://www.boliga.dk//bbrinfo/5b37fada-7f6e-4c86-9af5-a4d4905781b2,"(55.63437971, 12.59939219)","Knarreborgvej 7A, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,79, 1,79,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7970," Knarreborgvej 7A, 2. tv 2770 Kastrup ",1795000.0,2011-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156410/5B37FADA-7F6E-4C86-9AF5-A4D4905781B2,https://www.boliga.dk//bbrinfo/5b37fada-7f6e-4c86-9af5-a4d4905781b2,"(55.63437971, 12.59939219)","Knarreborgvej 7A, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,79, 1,79,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7971," Knarreborgvej 7A, 2. tv 2770 Kastrup ",1750000.0,2010-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156410/5B37FADA-7F6E-4C86-9AF5-A4D4905781B2,https://www.boliga.dk//bbrinfo/5b37fada-7f6e-4c86-9af5-a4d4905781b2,"(55.63437971, 12.59939219)","Knarreborgvej 7A, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,79, 1,79,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7972," Knarreborgvej 7A, 2. tv 2770 Kastrup ",1415000.0,2007-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/156410/5B37FADA-7F6E-4C86-9AF5-A4D4905781B2,https://www.boliga.dk//bbrinfo/5b37fada-7f6e-4c86-9af5-a4d4905781b2,"(55.63437971, 12.59939219)","Knarreborgvej 7A, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,79, 1,79,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
7974, Bygrænsen 18 2770 Kastrup ,3150000.0,2016-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/81621/64895B9B-0075-423F-B33F-876DFF84E618,https://www.boliga.dk//bbrinfo/64895b9b-0075-423f-b33f-876dff84e618,"(55.63816006, 12.5983921)","Bygrænsen 18, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
7975, Bygrænsen 18 2770 Kastrup ,2725000.0,2007-07-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/101/81621/64895B9B-0075-423F-B33F-876DFF84E618,https://www.boliga.dk//bbrinfo/64895b9b-0075-423f-b33f-876dff84e618,"(55.63816006, 12.5983921)","Bygrænsen 18, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,96, 1,96,Vandskyllende toilet i enheden,4, 1,-
7982," Højgården 4, 1. 215 2770 Kastrup ",1195000.0,2016-08-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/140210/D0EEE0C2-1958-4E19-87D0-B79E7663AEFA,https://www.boliga.dk//bbrinfo/d0eee0c2-1958-4e19-87d0-b79e7663aefa,"(55.63059062, 12.61322298)","Højgården 4, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,1, 1,-
7983," Højgården 4, 1. 215 2770 Kastrup ",1040000.0,2016-09-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/140210/D0EEE0C2-1958-4E19-87D0-B79E7663AEFA,https://www.boliga.dk//bbrinfo/d0eee0c2-1958-4e19-87d0-b79e7663aefa,"(55.63059062, 12.61322298)","Højgården 4, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,1, 1,-
7984," Højgården 4, 1. 215 2770 Kastrup ",1000000.0,2007-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/140210/D0EEE0C2-1958-4E19-87D0-B79E7663AEFA,https://www.boliga.dk//bbrinfo/d0eee0c2-1958-4e19-87d0-b79e7663aefa,"(55.63059062, 12.61322298)","Højgården 4, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,53, 1,53,Vandskyllende toilet i enheden,1, 1,-
7988," John Tranums Alle 15, 2. th 2770 Kastrup ",1250000.0,2016-08-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/62031/F3EABB14-3BBD-408F-AD44-43824C253DD9,https://www.boliga.dk//bbrinfo/f3eabb14-3bbd-408f-ad44-43824c253dd9,"(55.63269133, 12.64144241)","John Tranums Alle 15, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,62, 1,62,Vandskyllende toilet i enheden,3, 1,-
7993, Tunisvej 9 2770 Kastrup ,3200000.0,2016-08-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/116441/566C0DEF-2570-40E0-B054-6B161EA7F1F8,https://www.boliga.dk//bbrinfo/566c0def-2570-40e0-b054-6b161ea7f1f8,"(55.5993482, 12.58512338)","Tunisvej 9, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,170, 2,170,Vandskyllende toilet i enheden,5, 2,-
7994, Skalbjergvej 13 2770 Kastrup ,1845834.0,2016-07-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/101029/5F83CE1F-7188-4038-B452-6BF3A11F7E64,https://www.boliga.dk//bbrinfo/5f83ce1f-7188-4038-b452-6bf3a11f7e64,"(55.6350363, 12.59790117)","Skalbjergvej 13, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,197, 2,197,Vandskyllende toilet i enheden,6, 2,-
7995, Skalbjergvej 13 2770 Kastrup ,2795000.0,2010-04-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/101029/5F83CE1F-7188-4038-B452-6BF3A11F7E64,https://www.boliga.dk//bbrinfo/5f83ce1f-7188-4038-b452-6bf3a11f7e64,"(55.6350363, 12.59790117)","Skalbjergvej 13, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,197, 2,197,Vandskyllende toilet i enheden,6, 2,-
7998, Bolbrovej 18 2770 Kastrup ,4050000.0,2016-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/10805/2A4C1F5C-4B41-405F-921E-2B6D01BBCFDF,https://www.boliga.dk//bbrinfo/2a4c1f5c-4b41-405f-921e-2b6d01bbcfdf,"(55.63650006, 12.59312156)","Bolbrovej 18, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,153, 1,153,Vandskyllende toilet i enheden,4, 2,-
7999, Skøjtevej 48 2770 Kastrup ,3450000.0,2016-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/103048/716D63A8-D9D7-4101-A72D-3BB804BA65F6,https://www.boliga.dk//bbrinfo/716d63a8-d9d7-4101-a72d-3bb804ba65f6,"(55.63334082, 12.64517776)","Skøjtevej 48, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,99, 2,99,Vandskyllende toilet i enheden,3, 2,-
8000, Skøjtevej 48 2770 Kastrup ,2396250.0,2007-02-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/185/103048/716D63A8-D9D7-4101-A72D-3BB804BA65F6,https://www.boliga.dk//bbrinfo/716d63a8-d9d7-4101-a72d-3bb804ba65f6,"(55.63334082, 12.64517776)","Skøjtevej 48, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,99, 2,99,Vandskyllende toilet i enheden,3, 2,-
8001," Kastrupkrogen 15, st. th 2770 Kastrup ",1380000.0,2016-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/63828/79261BAB-CB78-4C44-B8D9-800AF32CE935,https://www.boliga.dk//bbrinfo/79261bab-cb78-4c44-b8d9-800af32ce935,"(55.63687905, 12.64354709)","Kastrupkrogen 15, 1. th, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,54, 1,54,Vandskyllende toilet i enheden,2, 1,-
8007, Søvang Alle 12 2770 Kastrup ,5450000.0,2016-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/110958/E3DCE662-22CD-4DB7-AB87-4240ABE9EC10,https://www.boliga.dk//bbrinfo/e3dce662-22cd-4db7-ab87-4240abe9ec10,"(55.63732278, 12.64708808)","Søvang Alle 12, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,185, 2,185,Vandskyllende toilet i enheden,5, 3,-
8010, Tømmerupstræde 12 2770 Kastrup ,4450000.0,2016-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/117014/6371364E-215A-4F70-A790-BCD97C33C0E2,https://www.boliga.dk//bbrinfo/6371364e-215a-4f70-a790-bcd97c33c0e2,"(55.61081982, 12.6173099)","Tømmerupstræde 12, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,130, 1,130,Vandskyllende toilet i enheden,5, 2,-
8012, Østbirk Alle 15 2770 Kastrup ,3080000.0,2016-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/130932/4264878B-A30A-42FC-A78B-C80A2EB475AB,https://www.boliga.dk//bbrinfo/4264878b-a30a-42fc-a78b-c80a2eb475ab,"(55.6164494, 12.62462517)","Østbirk Alle 15, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,103, 1,103,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
8013, Østbirk Alle 15 2770 Kastrup ,2435000.0,2010-07-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/130932/4264878B-A30A-42FC-A78B-C80A2EB475AB,https://www.boliga.dk//bbrinfo/4264878b-a30a-42fc-a78b-c80a2eb475ab,"(55.6164494, 12.62462517)","Østbirk Alle 15, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,103, 1,103,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
8017, Suezvej 42 2770 Kastrup ,2405000.0,2016-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/185/109704/710E45FF-0575-4B98-9F9F-F3CFF359A8F8,https://www.boliga.dk//bbrinfo/710e45ff-0575-4b98-9f9f-f3cff359a8f8,"(55.60355738, 12.58185354)","Suezvej 42, 2770 Kastrup",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,177, 2,177,Vandskyllende toilet i enheden,5, 2,-
