,Adresse,Købesum,Salgsdato,Salgstype,href,hrefbbr,geo_code,geo_location_raw,boligtype,køkkenforhold,anvendelse,badeforhold,enhedsareal,antal_badeværelser,beboelsesareal,toiletforhold,værelser,antal_toiletter,energikode
2206, Rytterparken 112 2765 Smørum ,154798000.0,2010-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/3431/60DDF267-B1C3-4976-9659-963964B441DB,https://www.boliga.dk//bbrinfo/60ddf267-b1c3-4976-9659-963964b441db,"(55.73583321, 12.29216487)","Rytterparken 112, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,79, 1,79,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2207, Tjæreborgvej 12 2760 Måløv ,4305000.0,2020-01-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/83285/9D59F8A7-69D5-425A-9962-2248175F3E90,https://www.boliga.dk//bbrinfo/9d59f8a7-69d5-425a-9962-2248175f3e90,"(55.7480516, 12.32525094)","Tjæreborgvej 12, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,144, 2,144,Vandskyllende toilet i enheden,7, 2,-
2208, Tjæreborgvej 12 2760 Måløv ,1790000.0,2010-04-06, Handelstype Auktion,https://www.boliga.dk//salg/info/151/83285/9D59F8A7-69D5-425A-9962-2248175F3E90,https://www.boliga.dk//bbrinfo/9d59f8a7-69d5-425a-9962-2248175f3e90,"(55.7480516, 12.32525094)","Tjæreborgvej 12, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,144, 2,144,Vandskyllende toilet i enheden,7, 2,-
2211, Moseholmen 5 2760 Måløv ,1062500.0,2020-01-06, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/151/146201/B3C7670B-A92C-4F80-909C-AD1C2499667D,https://www.boliga.dk//bbrinfo/b3c7670b-a92c-4f80-909c-ad1c2499667d,"(55.74500096, 12.31544344)","Moseholmen 5, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,172, 2,172,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2212, Moseholmen 5 2760 Måløv ,3870000.0,2012-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/146201/B3C7670B-A92C-4F80-909C-AD1C2499667D,https://www.boliga.dk//bbrinfo/b3c7670b-a92c-4f80-909c-ad1c2499667d,"(55.74500096, 12.31544344)","Moseholmen 5, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,172, 2,172,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2214, Solbærvangen 26 2765 Smørum ,4350000.0,2020-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1609/7A3B4183-0749-420D-B56D-DF82F555110F,https://www.boliga.dk//bbrinfo/7a3b4183-0749-420d-b56d-df82f555110f,"(55.74692039, 12.3060435)","Solbærvangen 26, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,156, 2,156,Vandskyllende toilet i enheden,4, 3,-
2218, Askebjerggårdsvej 14 2765 Smørum ,3295000.0,2020-01-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/14980/E7C8ADF3-E101-456E-8861-6228C9FEDCF1,https://www.boliga.dk//bbrinfo/e7c8adf3-e101-456e-8861-6228c9fedcf1,"(55.74777971, 12.29920034)","Askebjerggårdsvej 14, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,114, 2,114,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2219, Askebjerggårdsvej 14 2765 Smørum ,3125000.0,2017-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/14980/E7C8ADF3-E101-456E-8861-6228C9FEDCF1,https://www.boliga.dk//bbrinfo/e7c8adf3-e101-456e-8861-6228c9fedcf1,"(55.74777971, 12.29920034)","Askebjerggårdsvej 14, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,114, 2,114,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2220, Askebjerggårdsvej 14 2765 Smørum ,2375000.0,2016-09-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/14980/E7C8ADF3-E101-456E-8861-6228C9FEDCF1,https://www.boliga.dk//bbrinfo/e7c8adf3-e101-456e-8861-6228c9fedcf1,"(55.74777971, 12.29920034)","Askebjerggårdsvej 14, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,114, 2,114,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2221, Askebjerggårdsvej 14 2765 Smørum ,2375000.0,2012-08-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/14980/E7C8ADF3-E101-456E-8861-6228C9FEDCF1,https://www.boliga.dk//bbrinfo/e7c8adf3-e101-456e-8861-6228c9fedcf1,"(55.74777971, 12.29920034)","Askebjerggårdsvej 14, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,114, 2,114,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2223, Erantishaven 6 2765 Smørum ,3400000.0,2020-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/546/E2AFA46D-6FE6-41D0-9C8C-DB5BF57B2F67,https://www.boliga.dk//bbrinfo/e2afa46d-6fe6-41d0-9c8c-db5bf57b2f67,"(55.74371119, 12.29619181)","Erantishaven 6, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 1,148,Vandskyllende toilet i enheden,6, 1,-
2225, Lyngkær 33 2765 Smørum ,3195000.0,2020-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1241/12EA4BD4-6739-4CED-B9B8-4740F508C3AE,https://www.boliga.dk//bbrinfo/12ea4bd4-6739-4ced-b9b8-4740f508c3ae,"(55.73461648, 12.29484565)","Lyngkær 33, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,153, 1,153,Vandskyllende toilet i enheden,6, 2,-
2226," Måløv Hovedgade 58C, 2. tv 2760 Måløv ",1350000.0,2020-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/80510/4ACC809B-B8DF-4BD4-88E5-52175C0FB590,https://www.boliga.dk//bbrinfo/4acc809b-b8df-4bd4-88e5-52175c0fb590,"(55.74969703, 12.31999887)","Måløv Hovedgade 58C, 1. th, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,54, 1,54,Vandskyllende toilet i enheden,2, 1,-
2230, Små Gryde 2 2765 Smørum ,2246000.0,2019-12-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16314/B8360E32-FE1B-4D80-A045-F5FBD6FE8058,https://www.boliga.dk//bbrinfo/b8360e32-fe1b-4d80-a045-f5fbd6fe8058,"(55.73335857, 12.28680924)","Små Gryde 2, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,162, 2,162,Vandskyllende toilet i enheden,4, 2,-
2231, Kongeskrænten 16 2765 Smørum ,3800000.0,2019-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16428/2EFAF728-32EE-4D11-BF16-6476ED253D91,https://www.boliga.dk//bbrinfo/2efaf728-32ee-4d11-bf16-6476ed253d91,"(55.74743817, 12.28731529)","Kongeskrænten 16, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,126, 2,126,Vandskyllende toilet i enheden,5, 2,-
2232, Vadsbjerg 29 2760 Måløv ,4700000.0,2019-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/84346/B2021322-943B-4C39-AAB7-E8F35F1E690F,https://www.boliga.dk//bbrinfo/b2021322-943b-4c39-aab7-e8f35f1e690f,"(55.75837965, 12.32530502)","Vadsbjerg 29, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,183, 2,183,Vandskyllende toilet i enheden,5, 2,-
2233, Vadsbjerg 29 2760 Måløv ,3400000.0,2015-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/84346/B2021322-943B-4C39-AAB7-E8F35F1E690F,https://www.boliga.dk//bbrinfo/b2021322-943b-4c39-aab7-e8f35f1e690f,"(55.75837965, 12.32530502)","Vadsbjerg 29, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,183, 2,183,Vandskyllende toilet i enheden,5, 2,-
2235, Nybølle Gadekærsvej 2 2765 Smørum ,1175000.0,2019-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1288/DABFFB59-6BAB-4A36-B8A1-7B545338D251,https://www.boliga.dk//bbrinfo/dabffb59-6bab-4a36-b8a1-7b545338d251,"(55.70799676, 12.2668368)","Nybølle Gadekærsvej 2, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,-
2236, Nybølle Gadekærsvej 2 2765 Smørum ,1000000.0,2018-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1288/DABFFB59-6BAB-4A36-B8A1-7B545338D251,https://www.boliga.dk//bbrinfo/dabffb59-6bab-4a36-b8a1-7b545338d251,"(55.70799676, 12.2668368)","Nybølle Gadekærsvej 2, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,-
2237, Nybølle Gadekærsvej 2 2765 Smørum ,925000.0,2015-01-06, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1288/DABFFB59-6BAB-4A36-B8A1-7B545338D251,https://www.boliga.dk//bbrinfo/dabffb59-6bab-4a36-b8a1-7b545338d251,"(55.70799676, 12.2668368)","Nybølle Gadekærsvej 2, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,-
2238, Nybølle Gadekærsvej 2 2765 Smørum ,1205000.0,2010-03-03, Handelstype Auktion,https://www.boliga.dk//salg/info/240/1288/DABFFB59-6BAB-4A36-B8A1-7B545338D251,https://www.boliga.dk//bbrinfo/dabffb59-6bab-4a36-b8a1-7b545338d251,"(55.70799676, 12.2668368)","Nybølle Gadekærsvej 2, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,-
2239, Nybølle Gadekærsvej 2 2765 Smørum ,1205000.0,2010-03-03, Handelstype Auktion,https://www.boliga.dk//salg/info/240/1288/DABFFB59-6BAB-4A36-B8A1-7B545338D251,https://www.boliga.dk//bbrinfo/dabffb59-6bab-4a36-b8a1-7b545338d251,"(55.70799676, 12.2668368)","Nybølle Gadekærsvej 2, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,-
2240, Nybølle Gadekærsvej 2 2765 Smørum ,1205000.0,2010-03-03, Handelstype Auktion,https://www.boliga.dk//salg/info/240/1288/DABFFB59-6BAB-4A36-B8A1-7B545338D251,https://www.boliga.dk//bbrinfo/dabffb59-6bab-4a36-b8a1-7b545338d251,"(55.70799676, 12.2668368)","Nybølle Gadekærsvej 2, Nybølle, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,148, 2,148,Vandskyllende toilet i enheden,5, 2,-
2242, Hyldekær 49 2765 Smørum ,3100000.0,2019-07-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/2640/4A8C2C3C-628A-407B-AE12-78A14D22B70E,https://www.boliga.dk//bbrinfo/4a8c2c3c-628a-407b-ae12-78a14d22b70e,"(55.74013028, 12.28945117)","Hyldekær 49, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,120, 1,120,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2243, Hyldekær 49 2765 Smørum ,3150000.0,2018-04-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2640/4A8C2C3C-628A-407B-AE12-78A14D22B70E,https://www.boliga.dk//bbrinfo/4a8c2c3c-628a-407b-ae12-78a14d22b70e,"(55.74013028, 12.28945117)","Hyldekær 49, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,120, 1,120,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2244, Hyldekær 49 2765 Smørum ,2175000.0,2012-06-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2640/4A8C2C3C-628A-407B-AE12-78A14D22B70E,https://www.boliga.dk//bbrinfo/4a8c2c3c-628a-407b-ae12-78a14d22b70e,"(55.74013028, 12.28945117)","Hyldekær 49, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,120, 1,120,Vandskyllende toilet i enheden,5, 2,400 V el fra værk
2245, Nøddelunden 208 2765 Smørum ,2695000.0,2019-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/3244/D99AC964-3788-4DA9-B47F-8B0FE450C9A5,https://www.boliga.dk//bbrinfo/d99ac964-3788-4da9-b47f-8b0fe450c9a5,"(55.73309744, 12.29414076)","Nøddelunden 208, Lille Smørum, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2246, Nøddelunden 208 2765 Smørum ,1900000.0,2012-01-30, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/3244/D99AC964-3788-4DA9-B47F-8B0FE450C9A5,https://www.boliga.dk//bbrinfo/d99ac964-3788-4da9-b47f-8b0fe450c9a5,"(55.73309744, 12.29414076)","Nøddelunden 208, Lille Smørum, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2247, Nøddelunden 208 2765 Smørum ,2575000.0,2007-03-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/3244/D99AC964-3788-4DA9-B47F-8B0FE450C9A5,https://www.boliga.dk//bbrinfo/d99ac964-3788-4da9-b47f-8b0fe450c9a5,"(55.73309744, 12.29414076)","Nøddelunden 208, Lille Smørum, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,88, 1,88,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2248, Smørum Bygade 43 2765 Smørum ,1450000.0,2019-06-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16437/953D5D59-2124-4A6D-8255-97A76F63E979,https://www.boliga.dk//bbrinfo/953d5d59-2124-4a6d-8255-97a76f63e979,"(55.73486205, 12.27647747)","Smørum Bygade 43, Smørumovre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,167, 2,167,Vandskyllende toilet i enheden,4, 2,400 V el fra værk
2249, Rørkær 8 2765 Smørum ,2809000.0,2019-03-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1431/53554E00-C796-4805-B9F9-DE479CA29B34,https://www.boliga.dk//bbrinfo/53554e00-c796-4805-b9f9-de479ca29b34,"(55.73435959, 12.29821421)","Rørkær 8, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,127, 2,127,Vandskyllende toilet i enheden,4, 2,-
2250, Lundevej 11A 2765 Smørum ,1032000.0,2019-03-01, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/1166/A9E23FCF-B6B8-4DFA-8A25-01A341D9F20D,https://www.boliga.dk//bbrinfo/a9e23fcf-b6b8-4dfa-8a25-01a341d9f20d,"(55.72823509, 12.23580137)","Lundevej 11A, Hove, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 2,-
2251, Lundevej 11A 2765 Smørum ,1125000.0,2008-10-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/1166/A9E23FCF-B6B8-4DFA-8A25-01A341D9F20D,https://www.boliga.dk//bbrinfo/a9e23fcf-b6b8-4dfa-8a25-01a341d9f20d,"(55.72823509, 12.23580137)","Lundevej 11A, Hove, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,117, 1,117,Vandskyllende toilet i enheden,4, 2,-
2253, Degnetoften 13 2765 Smørum ,2795000.0,2019-02-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/82/1BF5CD8E-3CDA-46FE-A576-D56ED03526C7,https://www.boliga.dk//bbrinfo/1bf5cd8e-3cda-46fe-a576-d56ed03526c7,"(55.71304082, 12.30645097)","Degnetoften 13, Ledøje, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,154, 1,154,Vandskyllende toilet i enheden,5, 1,400 V el fra værk
2256, Kirsebærvangen 101 2765 Smørum ,1175286.0,2019-01-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2241/C064325F-D403-4DFF-9BF1-A30EBC49BF0B,https://www.boliga.dk//bbrinfo/c064325f-d403-4dff-9bf1-a30ebc49bf0b,"(55.73917986, 12.31312865)","Kirsebærvangen 101, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,4, 2,-
2257, Kirsebærvangen 101 2765 Smørum ,1995000.0,2014-04-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2241/C064325F-D403-4DFF-9BF1-A30EBC49BF0B,https://www.boliga.dk//bbrinfo/c064325f-d403-4dff-9bf1-a30ebc49bf0b,"(55.73917986, 12.31312865)","Kirsebærvangen 101, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,4, 2,-
2258, Kirsebærvangen 101 2765 Smørum ,1955000.0,2010-02-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2241/C064325F-D403-4DFF-9BF1-A30EBC49BF0B,https://www.boliga.dk//bbrinfo/c064325f-d403-4dff-9bf1-a30ebc49bf0b,"(55.73917986, 12.31312865)","Kirsebærvangen 101, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Badeværelse i enheden,109, 1,109,Vandskyllende toilet i enheden,4, 2,-
2262, Tørveslettevej 21 2765 Smørum ,1000000.0,2019-12-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1879/746F5F35-D1E1-4A32-8532-E2D077FABF0A,https://www.boliga.dk//bbrinfo/746f5f35-d1e1-4a32-8532-e2d077fabf0a,"(55.74032104, 12.3310995)","Tørveslettevej 21, Bulbjerg Bakke, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,270, 3,270,Vandskyllende toilet i enheden,9, 3,400 V el fra værk
2263, Tørveslettevej 21 2765 Smørum ,5800000.0,2019-02-03, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/1879/746F5F35-D1E1-4A32-8532-E2D077FABF0A,https://www.boliga.dk//bbrinfo/746f5f35-d1e1-4a32-8532-e2d077fabf0a,"(55.74032104, 12.3310995)","Tørveslettevej 21, Bulbjerg Bakke, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,270, 3,270,Vandskyllende toilet i enheden,9, 3,400 V el fra værk
2264, Tørveslettevej 21 2765 Smørum ,3510000.0,2009-05-02, Handelstype Auktion,https://www.boliga.dk//salg/info/240/1879/746F5F35-D1E1-4A32-8532-E2D077FABF0A,https://www.boliga.dk//bbrinfo/746f5f35-d1e1-4a32-8532-e2d077fabf0a,"(55.74032104, 12.3310995)","Tørveslettevej 21, Bulbjerg Bakke, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,270, 3,270,Vandskyllende toilet i enheden,9, 3,400 V el fra værk
2265, Kærlodden 56 2760 Måløv ,1762500.0,2019-12-08, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/151/121918/C060EDFA-94A6-427A-BB9B-CF771EFB9FFC,https://www.boliga.dk//bbrinfo/c060edfa-94a6-427a-bb9b-cf771efb9ffc,"(55.75222998, 12.32554443)","Kærlodden 56, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,123, 1,123,Vandskyllende toilet i enheden,4, 1,400 V el fra værk
2267, Kongeskrænten 20 2765 Smørum ,3950000.0,2019-12-05, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16430/1937706E-F147-45A4-9B8E-9DC51A7F22A7,https://www.boliga.dk//bbrinfo/1937706e-f147-45a4-9b8e-9dc51a7f22a7,"(55.74731814, 12.28729881)","Kongeskrænten 20, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Række-, kæde- og klyngehus",Badeværelse i enheden,134, 2,134,Vandskyllende toilet i enheden,5, 2,-
2268, Erantishaven 21 2765 Smørum ,3925000.0,2019-12-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2700/DF444BE7-9AFA-4CAC-BD01-FFA6AE094111,https://www.boliga.dk//bbrinfo/df444be7-9afa-4cac-bd01-ffa6ae094111,"(55.74491481, 12.2961842)","Erantishaven 21, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,149, 2,149,Vandskyllende toilet i enheden,6, 2,Både 400 V el og gas fra værk
2269, Erantishaven 21 2765 Smørum ,3300000.0,2014-06-10, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/2700/DF444BE7-9AFA-4CAC-BD01-FFA6AE094111,https://www.boliga.dk//bbrinfo/df444be7-9afa-4cac-bd01-ffa6ae094111,"(55.74491481, 12.2961842)","Erantishaven 21, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,149, 2,149,Vandskyllende toilet i enheden,6, 2,Både 400 V el og gas fra værk
2270, Erantishaven 21 2765 Smørum ,4200000.0,2007-09-01, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/2700/DF444BE7-9AFA-4CAC-BD01-FFA6AE094111,https://www.boliga.dk//bbrinfo/df444be7-9afa-4cac-bd01-ffa6ae094111,"(55.74491481, 12.2961842)","Erantishaven 21, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,149, 2,149,Vandskyllende toilet i enheden,6, 2,Både 400 V el og gas fra værk
2271, Engtoften 28 2760 Måløv ,1088000.0,2019-08-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/151/74235/2810FD33-5088-4A54-907F-357341AD4D7D,https://www.boliga.dk//bbrinfo/2810fd33-5088-4a54-907f-357341ad4d7d,"(55.75625281, 12.3236765)","Engtoften 28, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,112, 2,112,Vandskyllende toilet i enheden,4, 2,-
2272, Gryti 2 2765 Smørum ,2441012.0,2019-05-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/16331/73309EB4-8CF6-4270-A4A2-A88CBD534A82,https://www.boliga.dk//bbrinfo/73309eb4-8cf6-4270-a4a2-a88cbd534a82,"(55.73466467, 12.28708419)","Gryti 2, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,195, 2,195,Vandskyllende toilet i enheden,7, 2,-
2273, Ulborgvej 31 2760 Måløv ,3650000.0,2019-01-02, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/151/83900/A15056E2-97D8-4BF1-9156-8D6D1ABCA547,https://www.boliga.dk//bbrinfo/a15056e2-97d8-4bf1-9156-8d6d1abca547,"(55.7491084, 12.32777858)","Ulborgvej 31, 2760 Måløv",Egentlig beboelseslejlighed,Eget køkken med afløb,Fritliggende enfamiliehus,Badeværelse i enheden,127, 1,127,Vandskyllende toilet i enheden,5, 2,-
2274," Pilekær 8, 2. 4 2765 Smørum ",1657500.0,2019-01-02, Handelstype Familieoverdragelse,https://www.boliga.dk//salg/info/240/15630/66946880-17C2-4BFD-95DE-ABBF8D70DC99,https://www.boliga.dk//bbrinfo/66946880-17c2-4bfd-95de-abbf8d70dc99,"(55.73365057, 12.30285162)","Pilekær 8, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
2275," Pilekær 8, 2. 4 2765 Smørum ",2335000.0,2015-09-09, Handelstype Alm. frit salg,https://www.boliga.dk//salg/info/240/15630/66946880-17C2-4BFD-95DE-ABBF8D70DC99,https://www.boliga.dk//bbrinfo/66946880-17c2-4bfd-95de-abbf8d70dc99,"(55.73365057, 12.30285162)","Pilekær 8, Smørumnedre, 2765 Smørum",Egentlig beboelseslejlighed,Eget køkken med afløb,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Badeværelse i enheden,93, 1,93,Vandskyllende toilet i enheden,3, 1,400 V el fra værk
